unit,time,prob,quantile,treat
Austria,1993,0.8613131313,88.0,0
Austria,1993,0.8712121212,89.0,0
Austria,1993,0.8811111111,89.0,0
Austria,1993,0.891010101,90.0,0
Austria,1993,0.9009090909,90.0,0
Austria,1993,0.9108080808,91.0,0
Austria,1993,0.9207070707,91.0,0
Austria,1993,0.9306060606,92.0,0
Austria,1993,0.9405050505,92.0,0
Austria,1993,0.9504040404,93.0,0
Austria,1993,0.9603030303,94.0,0
Austria,1993,0.9702020202,95.0,0
Austria,1993,0.9801010101,96.0,0
Austria,1993,0.99,98.0,0
Austria,1994,0.01,14.0,0
Austria,1994,0.0198989899,25.0,0
Austria,1994,0.0297979798,33.0,0
Austria,1994,0.0396969697,39.0,0
Austria,1994,0.0495959596,45.0,0
Austria,1994,0.0594949495,48.0,0
Austria,1994,0.0693939394,51.0,0
Austria,1994,0.0792929293,53.0,0
Austria,1994,0.0891919192,55.0,0
Austria,1994,0.0990909091,57.0,0
Austria,1994,0.108989899,58.0,0
Austria,1994,0.1188888889,59.0,0
Austria,1994,0.1287878788,60.0,0
Austria,1994,0.1386868687,61.0,0
Austria,1994,0.1485858586,62.0,0
Austria,1994,0.1584848485,63.0,0
Austria,1994,0.1683838384,64.0,0
Austria,1994,0.1782828283,64.0,0
Austria,1994,0.1881818182,65.0,0
Austria,1994,0.1980808081,66.0,0
Austria,1994,0.207979798,66.0,0
Austria,1994,0.2178787879,67.0,0
Austria,1994,0.2277777778,67.0,0
Austria,1994,0.2376767677,68.0,0
Austria,1994,0.2475757576,68.0,0
Austria,1994,0.2574747475,69.0,0
Austria,1994,0.2673737374,69.0,0
Austria,1994,0.2772727273,70.0,0
Austria,1994,0.2871717172,70.0,0
Austria,1994,0.2970707071,71.0,0
Austria,1994,0.306969697,71.0,0
Austria,1994,0.3168686869,71.0,0
Austria,1994,0.3267676768,72.0,0
Austria,1994,0.3366666667,72.0,0
Austria,1994,0.3465656566,73.0,0
Austria,1994,0.3564646465,73.0,0
Austria,1994,0.3663636364,73.0,0
Austria,1994,0.3762626263,74.0,0
Austria,1994,0.3861616162,74.0,0
Austria,1994,0.3960606061,74.0,0
Austria,1994,0.405959596,75.0,0
Austria,1994,0.4158585859,75.0,0
Austria,1994,0.4257575758,75.0,0
Austria,1994,0.4356565657,76.0,0
Austria,1994,0.4455555556,76.0,0
Austria,1994,0.4554545455,76.0,0
Austria,1994,0.4653535354,77.0,0
Austria,1994,0.4752525253,77.0,0
Austria,1994,0.4851515152,77.0,0
Austria,1994,0.4950505051,77.0,0
Austria,1994,0.5049494949,78.0,0
Austria,1994,0.5148484848,78.0,0
Austria,1994,0.5247474747,78.0,0
Austria,1994,0.5346464646,79.0,0
Austria,1994,0.5445454545,79.0,0
Austria,1994,0.5544444444,79.0,0
Austria,1994,0.5643434343,79.0,0
Austria,1994,0.5742424242,80.0,0
Austria,1994,0.5841414141,80.0,0
Austria,1994,0.594040404,80.0,0
Austria,1994,0.6039393939,80.0,0
Austria,1994,0.6138383838,81.0,0
Austria,1994,0.6237373737,81.0,0
Austria,1994,0.6336363636,81.0,0
Austria,1994,0.6435353535,82.0,0
Austria,1994,0.6534343434,82.0,0
Austria,1994,0.6633333333,82.0,0
Austria,1994,0.6732323232,82.0,0
Austria,1994,0.6831313131,83.0,0
Austria,1994,0.693030303,83.0,0
