"pollutant_station_code","weather_station_code","time","so2","no2","o3","co","pm10","pm25","pm25_lag1","pres","temp","humi","dewp","prec","WSPM","alert_if","hour_eps","id_eps"
"S110016",54399,"2016-12-17 00:00:00",42,107,4,4,128,124,142,1016.8,-1.1,52,-9.7,0,1.3,1,53,16
"S110016",54399,"2016-12-17 01:00:00",44,112,5,4.3,165,161,124,1016.6,-1.7,54,-9.8,0,1,1,54,16
"S110016",54399,"2016-12-17 02:00:00",34,111,4,4,208,208,161,1016.7,-2,58,-9.2,0,0.8,1,55,16
"S110016",54399,"2016-12-17 03:00:00",31,101,3,3.6,156,156,208,1016.9,-2.1,58,-9.3,0,0.8,1,56,16
"S110016",54399,"2016-12-17 04:00:00",31,107,3,3.8,176,175,156,1016.3,-3.3,64,-9.1,0,0.4,1,57,16
"S110016",54399,"2016-12-17 05:00:00",30,108,3,4,182,174,175,1016,-3,66,-8.5,0,1,1,58,16
"S110016",54399,"2016-12-17 06:00:00",33,108,3,4,149,149,174,1016,-3.2,66,-8.7,0,0.4,1,59,16
"S110016",54399,"2016-12-17 07:00:00",36,105,2,3.3,129,121,149,1016.4,-4.7,76,-8.3,0,0.1,1,60,16
"S110016",54399,"2016-12-17 08:00:00",36,99,2,3.1,115,108,121,1016.6,-5.4,81,-8.1,0,0.8,1,61,16
"S110016",54399,"2016-12-17 09:00:00",30,88,3,2.5,97,95,108,1017.3,-1.7,62,-8,0,1.4,1,62,16
"S110016",54399,"2016-12-17 10:00:00",33,83,4,2.4,106,99,95,1017.6,1.3,45,-9.4,0,1.9,1,63,16
"S110016",54399,"2016-12-17 11:00:00",52,97,5,3,168,159,99,1017.5,3,41,-9,0,1.2,1,64,16
"S110016",54399,"2016-12-17 12:00:00",63,110,8,3.2,206,206,159,1016.6,4.4,40,-8,0,1.6,1,65,16
"S110016",54399,"2016-12-17 13:00:00",60,122,8,2.9,221,221,206,1015.8,5.5,38,-7.7,0,1.6,1,66,16
"S110016",54399,"2016-12-17 14:00:00",63,134,8,3.1,259,259,221,1015.5,5.8,39,-7.1,0,1.2,1,67,16
"S110016",54399,"2016-12-17 15:00:00",63,138,8,3.5,276,276,259,1015.4,4.9,44,-6.4,0,1.1,1,68,16
"S110016",54399,"2016-12-17 16:00:00",55,139,6,3.7,280,280,276,1015.9,4.7,43,-6.8,0,1.1,1,69,16
"S110016",54399,"2016-12-17 17:00:00",45.3333333333333,143.333333333333,3.33333333333333,3.6,278,261,280,1016.3,1.4,54,-6.9,0,0,1,70,16
"S110016",54399,"2016-12-17 18:00:00",35.3333333333333,146.333333333333,2.33333333333333,3.73333333333333,290,276,261,1017,-0.8,69,-5.8,0,0,1,71,16
"S110016",54399,"2016-12-17 19:00:00",36,150,3,4.5,300,300,276,1017.5,-2.4,78,-5.7,0,0.1,1,72,16
"S110018",54594,"2016-12-14 20:00:00",13,82,6,1.4,127,69,58,1026.1,-0.9,34,-14.8,0,1.9,0,1,17
"S110018",54594,"2016-12-14 21:00:00",19,75,10,1.3,104,66,69,1025.8,-1.9,38,-14.4,0,1.2,0,2,17
"S110018",54594,"2016-12-14 22:00:00",30,83,6,1.6,126,75,66,1025.5,-2,39,-14.1,0,2.2,0,3,17
"S110018",54594,"2016-12-14 23:00:00",34,82,6,1.8,126,84,75,1025.5,-2.9,45,-13.2,0,1.5,0,4,17
"S110018",54594,"2016-12-15 00:00:00",32,82,6,2,132,97,84,1025.2,-2.6,47,-12.4,0,1.6,0,5,17
"S110018",54594,"2016-12-15 01:00:00",30,83,6,2.2,136,101,97,1025.4,-4.9,55,-12.6,0,0.8,0,6,17
"S110018",54594,"2016-12-15 02:00:00",32,83,5,2.2,134,101,101,1025.7,-5.6,61,-11.9,0,0.4,0,7,17
"S110018",54594,"2016-12-15 03:00:00",31,84,5,2.2,129,99,101,1025.6,-6,66,-11.3,0,0.4,0,8,17
"S110018",54594,"2016-12-15 04:00:00",29,92,4,2.5,129,94,99,1025.3,-5.9,68,-10.9,0,1.1,0,9,17
"S110018",54594,"2016-12-15 05:00:00",34,101,4,3.1,130,87,94,1025.4,-6.7,70,-11.3,0,1,0,10,17
"S110018",54594,"2016-12-15 06:00:00",28,87,3,2.3,91,56,87,1025.9,-6.7,71,-11.1,0,1,0,11,17
"S110018",54594,"2016-12-15 07:00:00",17,39,24,0.8,60,15,56,1027,-7.4,75,-11.1,0,0.7,0,12,17
"S110018",54594,"2016-12-15 08:00:00",9,31,36,0.6,58,9,15,1027.8,-1.1,42,-12.4,0,2.5,0,13,17
"S110018",54594,"2016-12-15 09:00:00",8,35,35,0.7,63,5,9,1029,1.4,33,-13.2,0,3.3,0,14,17
"S110018",54594,"2016-12-15 10:00:00",7,28,44,0.7,41,10,5,1029.8,2.1,29,-14.1,0,3.6,0,15,17
"S110018",54594,"2016-12-15 11:00:00",5,19,56,0.6,33,10,10,1030,3.6,26,-14.2,0,2.4,0,16,17
"S110018",54594,"2016-12-15 12:00:00",4,13,65,0.5,43,8,10,1029.4,4.4,22,-15.5,0,2.9,0,17,17
"S110018",54594,"2016-12-15 13:00:00",4,12,67,0.4,35,7,8,1028.7,5.2,20,-16,0,3.4,0,18,17
"S110018",54594,"2016-12-15 14:00:00",3,12,69,0.4,28,6,7,1028.4,5.7,18,-16.8,0,3.4,0,19,17
"S110018",54594,"2016-12-15 15:00:00",3,14,69,0.4,31,7,6,1028.5,5.8,16,-18.2,0,3.5,0,20,17
"S110018",54594,"2016-12-15 16:00:00",2,16,68,0.4,28,8,7,1028.5,5.2,16,-18.6,0,3,0,21,17
"S110018",54594,"2016-12-15 17:00:00",3,28,58,0.4,26,8,8,1028.6,3.4,19,-18.1,0,1.6,0,22,17
"S110018",54594,"2016-12-15 18:00:00",7,44,41,0.6,32,10,8,1028.8,1.6,23,-17.4,0,0.8,0,23,17
"S110018",54594,"2016-12-15 19:00:00",6,61,22,0.7,34,14,10,1029.2,-0.9,32,-15.6,0,0.6,0,24,17
"S110018",54594,"2016-12-15 20:00:00",12,66,20,1,39,14,14,1029.3,-1.1,43,-12.1,0,0.7,0,25,17
"S110018",54594,"2016-12-15 21:00:00",17,86,5,1.3,64,26,14,1029,-2.2,54,-10.3,0,0.5,0,26,17
"S110018",54594,"2016-12-15 22:00:00",15,92,5,1.5,81,36,26,1028.7,-3.1,57,-10.4,0,0.5,0,27,17
"S110018",54594,"2016-12-15 23:00:00",15,95,5,1.6,90,51,36,1028.5,-3.6,58,-10.7,0,1.3,0,28,17
"S110018",54594,"2016-12-16 00:00:00",16,101,5,2.1,151,103,51,1028,-3.2,58,-10.3,0,1.1,0,29,17
"S110018",54594,"2016-12-16 01:00:00",24,97,5,2.4,174,138,103,1027.5,-4.2,60,-10.8,0,1.5,0,30,17
"S110018",54594,"2016-12-16 02:00:00",29,96,5,2.3,181,152,138,1026.9,-1,55,-8.9,0,2,0,31,17
"S110018",54594,"2016-12-16 03:00:00",31,96,6,2.5,190,157,152,1026.7,-1.5,56,-9.2,0,1.2,0,32,17
"S110018",54594,"2016-12-16 04:00:00",26,84,8,2.8,190,162,157,1026.3,-4.6,68,-9.6,0,0.9,0,33,17
"S110018",54594,"2016-12-16 05:00:00",19,74,7,2.8,199,174,162,1025.7,-6,75,-9.7,0,0.9,0,34,17
"S110018",54594,"2016-12-16 06:00:00",17,95,7,3,215,189,174,1025.5,-6.7,79,-9.7,0,0.3,0,35,17
"S110018",54594,"2016-12-16 07:00:00",12,97,7,3.2,219,197,189,1024.9,-7.4,80,-10.3,0,1.1,0,36,17
"S110018",54594,"2016-12-16 08:00:00",14,114,7,3.9,241,198,197,1024.7,-6.3,81,-9,0,0.5,0,37,17
"S110018",54594,"2016-12-16 09:00:00",25,123,6,4,172,115,198,1024.8,-3.7,76,-7.3,0,0.7,0,38,17
"S110018",54594,"2016-12-16 10:00:00",36,134,7,4.4,238,166,115,1024.2,-0.7,61,-7.3,0,1.7,0,39,17
"S110018",54594,"2016-12-16 11:00:00",45,123.333333333333,11,3.8,308,255,166,1023.2,1.3,54,-7,0,1.8,0,40,17
"S110018",54594,"2016-12-16 12:00:00",48,119,18,3.3,294,257,255,1021.7,3.5,44,-7.6,0,1.2,0,41,17
"S110018",54594,"2016-12-16 13:00:00",46,95,35,2.5,233,216,257,1020.4,4.7,38,-8.4,0,1.4,0,42,17
"S110018",54594,"2016-12-16 14:00:00",36,94,35,2.3,214,200,216,1019.5,5.8,32,-9.7,0,1.3,0,43,17
"S110018",54594,"2016-12-16 15:00:00",29,82,40,2,201,185,200,1018.6,5.9,34,-8.8,0,2.8,0,44,17
"S110018",54594,"2016-12-16 16:00:00",28,81,40,2,193,178,185,1018.1,5.4,41,-6.8,0,1.9,0,45,17
"S110018",54594,"2016-12-16 17:00:00",25,112,14,2.5,255,218,178,1017.9,3.5,47,-6.8,0,0.8,0,46,17
"S110018",54594,"2016-12-16 18:00:00",25,125,5,2.7,266,228,218,1017.9,0.9,58,-6.4,0,0.7,0,47,17
"S110018",54594,"2016-12-16 19:00:00",25,131,5,2.9,272,222,228,1017.9,-0.6,63,-6.8,0,0.2,0,48,17
"S110018",54594,"2016-12-16 20:00:00",23,131,6,3,264,223,222,1017.7,-1.7,69,-6.6,0,0.6,1,49,17
"S110018",54594,"2016-12-16 21:00:00",20,134,6,3.2,265,225,223,1017.5,-2.4,73,-6.6,0,0.9,1,50,17
"S110018",54594,"2016-12-16 22:00:00",25,132,5,3.6,280,244,225,1017.4,-2.8,75,-6.6,0,1,1,51,17
"S110018",54594,"2016-12-16 23:00:00",16,142,6,4,293,249,244,1017.4,-2.8,77,-6.3,0,0.8,1,52,17
"S110018",54594,"2016-12-17 00:00:00",16,150,7,4.5,328,266,249,1017.4,-3.5,79,-6.6,0,0.4,1,53,17
"S110018",54594,"2016-12-17 01:00:00",17,148,7,4.8,334,278,266,1017.4,-4.3,82,-6.9,0,0.6,1,54,17
"S110018",54594,"2016-12-17 02:00:00",23,147,8,5.7,347,291,278,1017.7,-3.8,80,-6.7,0,0.7,1,55,17
"S110018",54594,"2016-12-17 03:00:00",29,143,8,6.1,330,277,291,1017.9,-3.8,82,-6.4,0,1.2,1,56,17
"S110018",54594,"2016-12-17 04:00:00",29,132,7,5,256,229,277,1017.4,-4,81,-6.8,0,0.7,1,57,17
"S110018",54594,"2016-12-17 05:00:00",31,100,5,3.1,111,111,229,1017,-5,86,-7,0,0.9,1,58,17
"S110018",54594,"2016-12-17 06:00:00",35,106,5,3.3,118,107,111,1017,-5.2,86,-7.2,0,0.2,1,59,17
"S110018",54594,"2016-12-17 07:00:00",42,105,5,3.7,120,107,107,1017.2,-5.3,85,-7.4,0,0.1,1,60,17
"S110018",54594,"2016-12-17 08:00:00",36,100,5,2.9,105,93,107,1017.4,-5.9,87,-7.7,0,0.7,1,61,17
"S110018",54594,"2016-12-17 09:00:00",28,92,6,2.5,96,80,93,1018.3,-3.4,83,-5.9,0,0.9,1,62,17
"S110018",54594,"2016-12-17 10:00:00",39,98,7,2.9,146,111,80,1018.9,0.5,57,-7,0,1.5,1,63,17
"S110018",54594,"2016-12-17 11:00:00",55,106,9,3.1,224,178,111,1018.5,2.3,54,-6.1,0,1.5,1,64,17
"S110018",54594,"2016-12-17 12:00:00",62,116,12,3.4,254,213,178,1017.6,3.1,53,-5.6,0,1.5,1,65,17
"S110018",54594,"2016-12-17 13:00:00",67,115,16,3.3,276,236,213,1016.8,4.4,49,-5.4,0,2.1,1,66,17
"S110018",54594,"2016-12-17 14:00:00",66,119,20,3.4,300,263,236,1016.5,5.2,46,-5.5,0,2.2,1,67,17
"S110018",54594,"2016-12-17 15:00:00",60,120,23,3.3,321,289,263,1016.5,4.8,49,-5,0,1.7,1,68,17
"S110018",54594,"2016-12-17 16:00:00",55,129,17,3.4,342,306,289,1017,4.3,53,-4.5,0,1.2,1,69,17
"S110018",54594,"2016-12-17 17:00:00",42,140,7,3.5,346,306,306,1017.4,2.1,62,-4.4,0,1.2,1,70,17
"S110018",54594,"2016-12-17 18:00:00",22,151,5,4,405,351,306,1018.1,0.2,72,-4.3,0,0.7,1,71,17
"S110018",54594,"2016-12-17 19:00:00",12,144,4,3.9,395,338,351,1018.5,-1.3,80,-4.3,0,1.4,1,72,17
"S110019",54514,"2016-12-14 20:00:00",25,72,2,1.1,75,64,51,1023.7,-0.5,38,-13.1,0,1.4,0,1,18
"S110019",54514,"2016-12-14 21:00:00",41,75,2,1.2,85,76,64,1023.5,-2.1,45,-12.5,0,0.7,0,2,18
"S110019",54514,"2016-12-14 22:00:00",41,80,8,1.4,97,90,76,1023.3,-1.7,43,-12.7,0,1.1,0,3,18
"S110019",54514,"2016-12-14 23:00:00",41,79,2,1.6,107,98,90,1023.2,-3,52,-11.5,0,1.2,0,4,18
"S110019",54514,"2016-12-15 00:00:00",39,81,2,1.7,120,103,98,1023.3,-4.3,62,-10.5,0,0.6,0,5,18
"S110019",54514,"2016-12-15 01:00:00",35,78,2,1.6,107,97,103,1023.2,-5,65,-10.6,0,0.4,0,6,18
"S110019",54514,"2016-12-15 02:00:00",25,76,2,1.7,90,85,97,1023.5,-5,68,-10,0,0.6,0,7,18
"S110019",54514,"2016-12-15 03:00:00",32,84,2,2.3,95,81,85,1023.4,-4.7,65,-10.3,0,0.5,0,8,18
"S110019",54514,"2016-12-15 04:00:00",26,73,3,1.8,64,64,81,1023.2,-5.1,66,-10.5,0,0.9,0,9,18
"S110019",54514,"2016-12-15 05:00:00",20,71,3,1.8,71,65,64,1023.3,-5.4,68,-10.4,0,0.9,0,10,18
"S110019",54514,"2016-12-15 06:00:00",21,65,2,1.2,40,34,65,1023.8,-2.3,53,-10.6,0,1,0,11,18
"S110019",54514,"2016-12-15 07:00:00",11,38,12,0.5,34,12,34,1025.2,-3.4,57,-10.7,0,1,0,12,18
"S110019",54514,"2016-12-15 08:00:00",11,44,8,0.5,37,10,12,1026.4,0.2,37,-12.8,0,1.6,0,13,18
"S110019",54514,"2016-12-15 09:00:00",10,34,25,0.5,30,8,10,1027.5,0.8,34,-13.3,0,2.6,0,14,18
"S110019",54514,"2016-12-15 10:00:00",8,25,31,0.4,31,10,8,1027.9,2.8,30,-13.1,0,1.7,0,15,18
"S110019",54514,"2016-12-15 11:00:00",6,21,33,0.4,31,10,10,1027.8,4.4,22,-15.5,0,2.8,0,16,18
"S110019",54514,"2016-12-15 12:00:00",4,13,53,0.3,17,7,10,1027.3,5.1,20,-16.1,0,3.8,0,17,18
"S110019",54514,"2016-12-15 13:00:00",3,17.5,64,0.35,33.5,11,7,1026.5,6.1,19,-15.9,0,2.6,0,18,18
"S110019",54514,"2016-12-15 14:00:00",3,15,51,0.3,19,8,11,1026.3,6.2,16,-17.8,0,3.5,0,19,18
"S110019",54514,"2016-12-15 15:00:00",3,9,53,0.3,19,6,8,1026.6,6.1,15,-18.7,0,3.3,0,20,18
"S110019",54514,"2016-12-15 16:00:00",2,13,53,0.3,16,5,6,1026.3,5.8,15,-18.9,0,3.6,0,21,18
"S110019",54514,"2016-12-15 17:00:00",3,26,39,0.3,16,6,5,1026.5,2.5,23,-16.6,0,1.3,0,22,18
"S110019",54514,"2016-12-15 18:00:00",3,63,4,0.6,30,11,6,1026.8,1.8,26,-15.7,0,1,0,23,18
"S110019",54514,"2016-12-15 19:00:00",6,70,4,0.8,33,21,11,1027,0.4,30,-15.2,0,0,0,24,18
"S110019",54514,"2016-12-15 20:00:00",8,80,2,1.1,45,24,21,1027.1,-1,45,-11.5,0,0.8,0,25,18
"S110019",54514,"2016-12-15 21:00:00",9,77,2,1,34,23,24,1026.9,-0.6,49,-10,0,0.9,0,26,18
"S110019",54514,"2016-12-15 22:00:00",8,77,2,1.2,46,26,23,1026.5,-0.5,53,-8.9,0,1,0,27,18
"S110019",54514,"2016-12-15 23:00:00",11,86,2,1.8,79,37,26,1026.2,-2.1,60,-8.8,0,0.2,0,28,18
"S110019",54514,"2016-12-16 00:00:00",14,91,2,2.3,123,67,37,1025.5,-2.8,67,-8.1,0,0.6,0,29,18
"S110019",54514,"2016-12-16 01:00:00",38,102,2,2.6,198,179,67,1025.2,-3.2,68,-8.3,0,0.8,0,30,18
"S110019",54514,"2016-12-16 02:00:00",29,98,2,2.7,201,195,179,1024.7,-3.5,72,-7.8,0,0.6,0,31,18
"S110019",54514,"2016-12-16 03:00:00",41,99,2,2.5,222,222,195,1024.6,-4.3,75,-8.1,0,0.3,0,32,18
"S110019",54514,"2016-12-16 04:00:00",36,92,34,2.6,233,233,222,1024.1,-4.8,79,-7.9,0,0.6,0,33,18
"S110019",54514,"2016-12-16 05:00:00",35,99,24,2.8,234,234,233,1023.5,-5.6,77,-9,0,0.5,0,34,18
"S110019",54514,"2016-12-16 06:00:00",29,90,30,1.6,72,72,234,1023.2,-5.9,77,-9.3,0,0.7,0,35,18
"S110019",54514,"2016-12-16 07:00:00",22,89,35,1.8,51,45,72,1022.8,-6.1,75,-9.8,0,0.8,0,36,18
"S110019",54514,"2016-12-16 08:00:00",19,82,33,1.7,40,34,45,1022.7,-5.7,73,-9.8,0,0.5,0,37,18
"S110019",54514,"2016-12-16 09:00:00",23,81,25,1.6,40,33,34,1022.5,-3,64,-8.9,0,0.8,0,38,18
"S110019",54514,"2016-12-16 10:00:00",33,95,34,2.3,85,55,33,1022.1,1.5,43,-9.7,0,0.6,0,39,18
"S110019",54514,"2016-12-16 11:00:00",46,121,39,3.2,164,140,55,1020.9,4.3,35,-9.8,0,0.9,0,40,18
"S110019",54514,"2016-12-16 12:00:00",55,151,42,4.1,236,222,140,1019.5,5.4,34,-9.2,0,1,0,41,18
"S110019",54514,"2016-12-16 13:00:00",55,166,34,3.9,266,266,222,1018.1,6.8,30,-9.6,0,1.2,0,42,18
"S110019",54514,"2016-12-16 14:00:00",48,150,23,3.1,253,253,266,1017.2,7.6,28,-9.8,0,0.9,0,43,18
"S110019",54514,"2016-12-16 15:00:00",45,126,35,2.3,210,210,253,1016.4,7.2,29,-9.7,0,1.7,0,44,18
"S110019",54514,"2016-12-16 16:00:00",41,119,37,2.1,199,199,210,1015.9,6,34,-8.7,0,1.3,0,45,18
"S110019",54514,"2016-12-16 17:00:00",40,128,30,2.3,217,217,199,1015.8,4.3,41,-7.8,0,0.4,0,46,18
"S110019",54514,"2016-12-16 18:00:00",37,138,30,2.6,241,241,217,1015.9,1.4,53,-7.2,0,0.9,0,47,18
"S110019",54514,"2016-12-16 19:00:00",37,140,19,3,278,278,241,1015.8,0,60,-6.8,0,0.4,0,48,18
"S110019",54514,"2016-12-16 20:00:00",30,141,16,3.8,295,295,278,1015.6,-1.6,72,-6,0,1.1,1,49,18
"S110019",54514,"2016-12-16 21:00:00",35,137,16,4,299,299,295,1015.5,-1.4,67,-6.7,0,0.7,1,50,18
"S110019",54514,"2016-12-16 22:00:00",28,133,18,4.3,294,294,299,1015.5,-2.2,70,-6.9,0,0.6,1,51,18
"S110019",54514,"2016-12-16 23:00:00",25,127,15,4.5,291,291,294,1015.4,-2.7,72,-7.1,0,0.9,1,52,18
"S110019",54514,"2016-12-17 00:00:00",28,117,15,3.7,222,222,291,1015.5,-1,60,-7.8,0,1.3,1,53,18
"S110019",54514,"2016-12-17 01:00:00",45,114,38,3.8,155,155,222,1015.4,0.5,50,-8.7,0,1.2,1,54,18
"S110019",54514,"2016-12-17 02:00:00",58,124,52,4.5,217,217,155,1015.7,-0.4,55,-8.4,0,0.8,1,55,18
"S110019",54514,"2016-12-17 03:00:00",42,112,34,3.9,225,225,217,1015.9,-2.7,68,-7.8,0,0.6,1,56,18
"S110019",54514,"2016-12-17 04:00:00",34,93,18,2.8,150,150,225,1015.3,-3.4,71,-7.9,0,0.4,1,57,18
"S110019",54514,"2016-12-17 05:00:00",31,89,13,2.4,124,124,150,1015,-3.6,72,-7.9,0,0.8,1,58,18
"S110019",54514,"2016-12-17 06:00:00",31,93,12,2.7,131,131,124,1014.9,-4.5,74,-8.4,0,0.7,1,59,18
"S110019",54514,"2016-12-17 07:00:00",42,102,13,2.8,123,123,131,1015.2,-4.4,74,-8.3,0,0.8,1,60,18
"S110019",54514,"2016-12-17 08:00:00",40,94,13,2.2,108,108,123,1015.4,-4.9,77,-8.3,0,0.5,1,61,18
"S110019",54514,"2016-12-17 09:00:00",39,85,12,1.8,90,90,108,1016.2,0.4,55,-7.6,0,1.3,1,62,18
"S110019",54514,"2016-12-17 10:00:00",38,83,3.33333333333333,1.8,89,89,90,1016.6,3.2,43,-8.2,0,2.1,1,63,18
"S110019",54514,"2016-12-17 11:00:00",57,96,13,2.3,142,133,89,1016.4,4.8,38,-8.3,0,1.4,1,64,18
"S110019",54514,"2016-12-17 12:00:00",77,111,18,2.8,233,233,133,1015.4,5.7,39,-7.2,0,1.3,1,65,18
"S110019",54514,"2016-12-17 13:00:00",84,122,18,3,250,250,233,1014.7,6.8,37,-6.9,0,1.7,1,66,18
"S110019",54514,"2016-12-17 14:00:00",81,137,16,3.2,259,259,250,1014.4,6.9,39,-6.1,0,1.4,1,67,18
"S110019",54514,"2016-12-17 15:00:00",82,137,16,3.6,290,290,259,1014.3,7.7,39,-5.4,0,1.3,1,68,18
"S110019",54514,"2016-12-17 16:00:00",82,147,15,3.8,309,309,290,1014.8,6.2,42,-5.8,0,1.1,1,69,18
"S110019",54514,"2016-12-17 17:00:00",71,151,10,3.6,328,328,309,1015.2,3.1,53,-5.6,0,0.3,1,70,18
"S110019",54514,"2016-12-17 18:00:00",67,148,8,3.7,353,353,328,1016,1.8,64,-4.3,0,0.6,1,71,18
"S110019",54514,"2016-12-17 19:00:00",45,151,6,4.1,387,387,353,1016.6,0.6,71,-4.1,0,0.2,1,72,18
"S110023",54399,"2016-12-14 20:00:00",4,48,13,0.9,56,46,43,1024.6,-0.9,36,-14.1,0,1.7,0,1,19
"S110023",54399,"2016-12-14 21:00:00",3,53,8,1.2,63,47,46,1024.4,-1.3,38,-13.8,0,2,0,2,19
"S110023",54399,"2016-12-14 22:00:00",2,58,3,1.5,68,46,47,1024.4,-3.6,48,-13,0,0.4,0,3,19
"S110023",54399,"2016-12-14 23:00:00",2,61,3,1.4,69,53,46,1024.3,-4.7,56,-12.2,0,0.1,0,4,19
"S110023",54399,"2016-12-15 00:00:00",4,62,3,2.1,66,55,53,1024.2,-5.5,60,-12,0,0.6,0,5,19
"S110023",54399,"2016-12-15 01:00:00",2,51,4,1.7,59,49,55,1024.5,-4.1,52,-12.5,0,0.8,0,6,19
"S110023",54399,"2016-12-15 02:00:00",7,38,2,1.6,62,47,49,1024.7,-4.6,52,-13,0,0.9,0,7,19
"S110023",54399,"2016-12-15 03:00:00",4,51,2,3.8,69,58,47,1024.5,-5.1,60,-11.7,0,1,0,8,19
"S110023",54399,"2016-12-15 04:00:00",11,65,3,2.6,54,47,58,1024.2,-5.3,65,-10.9,0,0.6,0,9,19
"S110023",54399,"2016-12-15 05:00:00",2,19,39,0.3,27,6,47,1024.4,-2.5,50,-11.5,0,1.8,0,10,19
"S110023",54399,"2016-12-15 06:00:00",2,14,60,0.2,30,3,6,1025.2,0.3,36,-13.1,0,2.9,0,11,19
"S110023",54399,"2016-12-15 07:00:00",2,13,57,0.2,20,3,3,1026.5,-0.6,37,-13.5,0,2.9,0,12,19
"S110023",54399,"2016-12-15 08:00:00",5,15,49,0.3,26,3,3,1027.6,-1.1,37,-14,0,2.1,0,13,19
"S110023",54399,"2016-12-15 09:00:00",8,21,43,0.4,35,13,3,1028.6,0,34,-14,0,2.4,0,14,19
"S110023",54399,"2016-12-15 10:00:00",5,15,53,0.3,22,8,13,1028.9,2.5,27,-14.7,0,3.3,0,15,19
"S110023",54399,"2016-12-15 11:00:00",2,7,64,0.1,11,3,8,1029.1,3.1,24,-15.6,0,3.8,0,16,19
"S110023",54399,"2016-12-15 12:00:00",2,6,65,0.1,6,3,3,1028.6,3.9,21,-16.5,0,4.5,0,17,19
"S110023",54399,"2016-12-15 13:00:00",2,6,65,0.1,8,7,3,1028.1,4.8,19,-16.9,0,4.3,0,18,19
"S110023",54399,"2016-12-15 14:00:00",2,5,67,0.1,8,3,7,1027.7,5.7,18,-16.8,0,2.8,0,19,19
"S110023",54399,"2016-12-15 15:00:00",2,5,69,0.1,11,3,3,1027.8,5.8,16,-18.2,0,2.9,0,20,19
"S110023",54399,"2016-12-15 16:00:00",2,5,69,0.1,12,5,3,1027.6,5.2,16,-18.6,0,2.3,0,21,19
"S110023",54399,"2016-12-15 17:00:00",2,4,72,0.1,9,5,5,1027.6,3.5,19,-18,0,1.6,0,22,19
"S110023",54399,"2016-12-15 18:00:00",2,5,71,0.1,13,3,5,1027.9,1.7,25,-16.3,0,1.1,0,23,19
"S110023",54399,"2016-12-15 19:00:00",5,10,63,0.1,16,6,3,1027.9,1.3,27,-15.7,0,1,0,24,19
"S110023",54399,"2016-12-15 20:00:00",14,27,38,0.7,31,15,6,1028,-1.6,34,-15.4,0,0.4,0,25,19
"S110023",54399,"2016-12-15 21:00:00",11,41,17,0.9,27,13,15,1027.8,-3.4,48,-12.9,0,0.9,0,26,19
"S110023",54399,"2016-12-15 22:00:00",10,53,8,0.9,27,18,13,1027.5,-4.2,50,-13.1,0,0.6,0,27,19
"S110023",54399,"2016-12-15 23:00:00",7,54,9,0.6,24,12,18,1027.2,-4.5,58,-11.5,0,0.4,0,28,19
"S110023",54399,"2016-12-16 00:00:00",5,62,3,0.7,28,22,12,1026.5,-4.8,61,-11.2,0,0.7,0,29,19
"S110023",54399,"2016-12-16 01:00:00",7,68,2,1,58,43,22,1026.2,-5.5,65,-11,0,0.2,0,30,19
"S110023",54399,"2016-12-16 02:00:00",6,67,3,1.2,72,52,43,1025.8,-6,71,-10.4,0,0.3,0,31,19
"S110023",54399,"2016-12-16 03:00:00",5,58,2,1.5,79,64,52,1025.7,-4.4,56,-11.9,0,1.2,0,32,19
"S110023",54399,"2016-12-16 04:00:00",2,54,2,1,63,53,64,1025.1,-4.1,51,-12.8,0,1.2,0,33,19
"S110023",54399,"2016-12-16 05:00:00",3,69,2,1.6,79,63,53,1024.6,-4.4,51,-13,0,1.4,0,34,19
"S110023",54399,"2016-12-16 06:00:00",2,69,2,1.7,83,74,63,1024.2,-5.4,57,-12.6,0,0.3,0,35,19
"S110023",54399,"2016-12-16 07:00:00",2,69,2,1.9,81,75,74,1023.8,-6.8,72,-11,0,0.6,0,36,19
"S110023",54399,"2016-12-16 08:00:00",2,69,3,1.7,76,76,75,1023.9,-6.2,71,-10.6,0,1.2,0,37,19
"S110023",54399,"2016-12-16 09:00:00",7,63,7,1.7,63,63,76,1023.5,-2.6,48,-12.1,0,1.2,0,38,19
"S110023",54399,"2016-12-16 10:00:00",22,67,8,1.9,55,45,63,1023.1,1.6,33,-13,0,0.7,0,39,19
"S110023",54399,"2016-12-16 11:00:00",21,63,14,1.5,41,37,45,1022,2.4,31,-13,0,1.2,0,40,19
"S110023",54399,"2016-12-16 12:00:00",18,64,19,1.3,41,40,37,1020.5,4,29,-12.5,0,0.8,0,41,19
"S110023",54399,"2016-12-16 13:00:00",17,69,21,1.3,43,42,40,1019,6.3,26,-11.8,0,1.1,0,42,19
"S110023",54399,"2016-12-16 14:00:00",20,90,17,1.7,66,54,42,1018,8,24,-11.4,0,1,0,43,19
"S110023",54399,"2016-12-16 15:00:00",16,96,14,1.5,71,52,54,1017.2,8.2,23,-11.7,0,1.5,0,44,19
"S110023",54399,"2016-12-16 16:00:00",20,110,12,1.8,148,94,52,1016.6,6.7,28,-10.6,0,1.8,0,45,19
"S110023",54399,"2016-12-16 17:00:00",27,111,9,2,196,149,94,1016.6,3.7,37,-9.7,0,1.7,0,46,19
"S110023",54399,"2016-12-16 18:00:00",21,114,5,2.3,194,160,149,1016.8,1.7,46,-8.7,0,0.9,0,47,19
