FIPS,State,year,month,civilian,total,percent,total_emp,perc_emp,total_unem,perc_unem
25,Massachusetts,2008,6,5181107,3463575,66.9,3287364,63.4,176211,5.1
26,Michigan,2008,6,7770857,4923379,63.4,4535828,58.4,387551,7.9
27,Minnesota,2008,6,4048438,2910820,71.9,2757296,68.1,153524,5.3
28,Mississippi,2008,6,2186207,1296313,59.3,1210483,55.4,85830,6.6
29,Missouri,2008,6,4574724,3064984,67.0,2882201,63.0,182783,6.0
30,Montana,2008,6,759760,512294,67.4,489229,64.4,23065,4.5
31,Nebraska,2008,6,1351414,987667,73.1,956407,70.8,31260,3.2
32,Nevada,2008,6,1976466,1373585,69.5,1284291,65.0,89294,6.5
33,New Hampshire,2008,6,1051123,744061,70.8,717107,68.2,26954,3.6
34,New Jersey,2008,6,6718294,4491804,66.9,4258497,63.4,233307,5.2
35,New Mexico,2008,6,1498176,933669,62.3,895203,59.8,38466,4.1
36,New York,2008,6,15265601,9630028,63.1,9133515,59.8,496513,5.2
51000,New York city,2008,6,6569526,3935612,59.9,3728697,56.8,206915,5.3
37,North Carolina,2008,6,7007925,4562466,65.1,4304212,61.4,258254,5.7
38,North Dakota,2008,6,498606,372451,74.7,361028,72.4,11423,3.1
39,Ohio,2008,6,8927562,6012507,67.3,5625793,63.0,386714,6.4
40,Oklahoma,2008,6,2740965,1738601,63.4,1679997,61.3,58604,3.4
41,Oregon,2008,6,2968804,1942229,65.4,1831696,61.7,110533,5.7
42,Pennsylvania,2008,6,9885062,6439771,65.1,6110512,61.8,329259,5.1
44,Rhode Island,2008,6,837929,567899,67.8,526367,62.8,41532,7.3
45,South Carolina,2008,6,3438473,2158755,62.8,2008838,58.4,149917,6.9
46,South Dakota,2008,6,611174,438727,71.8,425798,69.7,12929,2.9
47,Tennessee,2008,6,4820351,3060667,63.5,2866212,59.5,194455,6.4
48,Texas,2008,6,17722244,11666163,65.8,11121171,62.8,544992,4.7
49,Utah,2008,6,1932599,1387616,71.8,1343861,69.5,43755,3.2
50,Vermont,2008,6,504558,353581,70.1,337764,66.9,15817,4.5
51,Virginia,2008,6,5922288,4134305,69.8,3963346,66.9,170959,4.1
53,Washington,2008,6,5084384,3478758,68.4,3299349,64.9,179409,5.2
54,West Virginia,2008,6,1448230,805535,55.6,769877,53.2,35658,4.4
55,Wisconsin,2008,6,4387249,3093969,70.5,2952277,67.3,141692,4.6
56,Wyoming,2008,6,410427,296475,72.2,288145,70.2,8330,2.8
1,Alabama,2008,7,3593293,2177334,60.6,2049897,57.0,127437,5.9
2,Alaska,2008,7,501082,356199,71.1,332941,66.4,23258,6.5
4,Arizona,2008,7,4874841,3103708,63.7,2920905,59.9,182803,5.9
5,Arkansas,2008,7,2187167,1359733,62.2,1288132,58.9,71601,5.3
6,California,2008,7,27615732,18198631,65.9,16869967,61.1,1328664,7.3
37,Los Angeles County,2008,7,7460704,4924616,66.0,4549633,61.0,374983,7.6
8,Colorado,2008,7,3770226,2735689,72.6,2603060,69.0,132629,4.8
9,Connecticut,2008,7,2727747,1879919,68.9,1773119,65.0,106800,5.7
10,Delaware,2008,7,678769,451063,66.5,428337,63.1,22726,5.0
11,District of Columbia,2008,7,477346,336209,70.4,313420,65.7,22789,6.8
12,Florida,2008,7,14483564,9172784,63.3,8640817,59.7,531967,5.8
13,Georgia,2008,7,7203540,4940633,68.6,4612633,64.0,328000,6.6
15,Hawaii,2008,7,975546,643139,65.9,617129,63.3,26010,4.0
16,Idaho,2008,7,1135675,763509,67.2,722338,63.6,41171,5.4
17,Illinois,2008,7,9813237,6647982,67.7,6211153,63.3,436829,6.6
18,Indiana,2008,7,4876173,3254256,66.7,3066171,62.9,188085,5.8
19,Iowa,2008,7,2319771,1685651,72.7,1615698,69.6,69953,4.1
20,Kansas,2008,7,2110980,1493312,70.7,1425477,67.5,67835,4.5
21,Kentucky,2008,7,3311128,2040031,61.6,1909387,57.7,130644,6.4
22,Louisiana,2008,7,3357744,2068708,61.6,1973844,58.8,94864,4.6
23,Maine,2008,7,1062884,703689,66.2,666608,62.7,37081,5.3
24,Maryland,2008,7,4356418,3031959,69.6,2896505,66.5,135454,4.5
25,Massachusetts,2008,7,5185422,3470637,66.9,3287628,63.4,183009,5.3
26,Michigan,2008,7,7770438,4916694,63.3,4517863,58.1,398831,8.1
27,Minnesota,2008,7,4051642,2916961,72.0,2758679,68.1,158282,5.4
28,Mississippi,2008,7,2187453,1293981,59.2,1206270,55.1,87711,6.8
29,Missouri,2008,7,4578539,3065820,67.0,2876896,62.8,188924,6.2
30,Montana,2008,7,760598,512944,67.4,488842,64.3,24102,4.7
31,Nebraska,2008,7,1352261,988067,73.1,956138,70.7,31929,3.2
32,Nevada,2008,7,1979594,1375054,69.5,1281173,64.7,93881,6.8
33,New Hampshire,2008,7,1051868,744446,70.8,716847,68.1,27599,3.7
34,New Jersey,2008,7,6721248,4498916,66.9,4256003,63.3,242913,5.4
35,New Mexico,2008,7,1499466,935197,62.4,895490,59.7,39707,4.2
36,New York,2008,7,15271726,9649719,63.2,9136086,59.8,513633,5.3
51000,New York city,2008,7,6572720,3947973,60.1,3733335,56.8,214638,5.4
37,North Carolina,2008,7,7018773,4570040,65.1,4303689,61.3,266351,5.8
38,North Dakota,2008,7,498898,372778,74.7,361053,72.4,11725,3.1
39,Ohio,2008,7,8930028,6014218,67.3,5612464,62.8,401754,6.7
40,Oklahoma,2008,7,2743144,1742674,63.5,1682136,61.3,60538,3.5
41,Oregon,2008,7,2972578,1950173,65.6,1832417,61.6,117756,6.0
42,Pennsylvania,2008,7,9890101,6450249,65.2,6112981,61.8,337268,5.2
44,Rhode Island,2008,7,838009,568073,67.8,524490,62.6,43583,7.7
45,South Carolina,2008,7,3444043,2163696,62.8,2006035,58.2,157661,7.3
46,South Dakota,2008,7,611741,439323,71.8,425719,69.6,13604,3.1
47,Tennessee,2008,7,4825694,3064883,63.5,2862683,59.3,202200,6.6
48,Texas,2008,7,17751353,11698046,65.9,11131376,62.7,566670,4.8
49,Utah,2008,7,1936350,1386267,71.6,1341399,69.3,44868,3.2
50,Vermont,2008,7,504770,353970,70.1,337768,66.9,16202,4.6
51,Virginia,2008,7,5927975,4141385,69.9,3964430,66.9,176955,4.3
53,Washington,2008,7,5091309,3485255,68.5,3300237,64.8,185018,5.3
54,West Virginia,2008,7,1448618,805550,55.6,769626,53.1,35924,4.5
55,Wisconsin,2008,7,4389936,3096523,70.5,2949524,67.2,146999,4.7
56,Wyoming,2008,7,411048,297099,72.3,288449,70.2,8650,2.9
1,Alabama,2008,8,3596204,2175532,60.5,2041980,56.8,133552,6.1
2,Alaska,2008,8,502170,356256,70.9,332935,66.3,23321,6.5
4,Arizona,2008,8,4882204,3114501,63.8,2920241,59.8,194260,6.2
5,Arkansas,2008,8,2188840,1360944,62.2,1287008,58.8,73936,5.4
6,California,2008,8,27647757,18229614,65.9,16841893,60.9,1387721,7.6
37,Los Angeles County,2008,8,7466612,4934841,66.1,4542066,60.8,392775,8.0
8,Colorado,2008,8,3776709,2736631,72.5,2599477,68.8,137154,5.0
9,Connecticut,2008,8,2729782,1881524,68.9,1771270,64.9,110254,5.9
10,Delaware,2008,8,679481,450915,66.4,426883,62.8,24032,5.3
11,District of Columbia,2008,8,478161,336627,70.4,313128,65.5,23499,7.0
12,Florida,2008,8,14494359,9170735,63.3,8610848,59.4,559887,6.1
13,Georgia,2008,8,7212743,4952285,68.7,4610521,63.9,341764,6.9
15,Hawaii,2008,8,976125,642316,65.8,614884,63.0,27432,4.3
16,Idaho,2008,8,1137065,763961,67.2,720883,63.4,43078,5.6
17,Illinois,2008,8,9820037,6630290,67.5,6183599,63.0,446691,6.7
18,Indiana,2008,8,4879459,3257956,66.8,3061005,62.7,196951,6.0
19,Iowa,2008,8,2321258,1688328,72.7,1616614,69.6,71714,4.2
20,Kansas,2008,8,2112793,1494865,70.8,1425260,67.5,69605,4.7
21,Kentucky,2008,8,3312948,2042938,61.7,1906189,57.5,136749,6.7
22,Louisiana,2008,8,3360884,2074146,61.7,1974665,58.8,99481,4.8
23,Maine,2008,8,1063209,703231,66.1,664756,62.5,38475,5.5
24,Maryland,2008,8,4360469,3034819,69.6,2892074,66.3,142745,4.7
25,Massachusetts,2008,8,5190727,3477120,67.0,3287107,63.3,190013,5.5
26,Michigan,2008,8,7771436,4908296,63.2,4496904,57.9,411392,8.4
27,Minnesota,2008,8,4054892,2922523,72.1,2760026,68.1,162497,5.6
28,Mississippi,2008,8,2188782,1291079,59.0,1201959,54.9,89120,6.9
29,Missouri,2008,8,4581836,3066259,66.9,2870988,62.7,195271,6.4
30,Montana,2008,8,761268,513563,67.5,488397,64.2,25166,4.9
31,Nebraska,2008,8,1353373,988463,73.0,955768,70.6,32695,3.3
32,Nevada,2008,8,1981608,1376217,69.4,1277347,64.5,98870,7.2
33,New Hampshire,2008,8,1052469,744390,70.7,716147,68.0,28243,3.8
34,New Jersey,2008,8,6726036,4505811,67.0,4252819,63.2,252992,5.6
35,New Mexico,2008,8,1501107,936491,62.4,895498,59.7,40993,4.4
36,New York,2008,8,15280962,9668018,63.3,9135938,59.8,532080,5.5
51000,New York city,2008,8,6576006,3960730,60.2,3737104,56.8,223626,5.6
37,North Carolina,2008,8,7028454,4575725,65.1,4302733,61.2,272992,6.0
38,North Dakota,2008,8,499374,372873,74.7,361008,72.3,11865,3.2
39,Ohio,2008,8,8933289,6011816,67.3,5598120,62.7,413696,6.9
40,Oklahoma,2008,8,2746239,1746499,63.6,1683945,61.3,62554,3.6
41,Oregon,2008,8,2976099,1957311,65.8,1831635,61.5,125676,6.4
42,Pennsylvania,2008,8,9895782,6458730,65.3,6112327,61.8,346403,5.4
44,Rhode Island,2008,8,838423,568078,67.8,522550,62.3,45528,8.0
45,South Carolina,2008,8,3448595,2167886,62.9,2002548,58.1,165338,7.6
46,South Dakota,2008,8,612285,439940,71.9,425685,69.5,14255,3.2
47,Tennessee,2008,8,4829913,3068290,63.5,2859187,59.2,209103,6.8
48,Texas,2008,8,17783166,11727305,65.9,11139202,62.6,588103,5.0
49,Utah,2008,8,1939685,1384255,71.4,1338357,69.0,45898,3.3
50,Vermont,2008,8,505023,354246,70.1,337699,66.9,16547,4.7
51,Virginia,2008,8,5934957,4145890,69.9,3963418,66.8,182472,4.4
53,Washington,2008,8,5099238,3489319,68.4,3299643,64.7,189676,5.4
54,West Virginia,2008,8,1449189,805648,55.6,769123,53.1,36525,4.5
55,Wisconsin,2008,8,4392873,3099708,70.6,2946571,67.1,153137,4.9
56,Wyoming,2008,8,411744,297673,72.3,288702,70.1,8971,3.0
1,Alabama,2008,9,3598993,2173629,60.4,2033141,56.5,140488,6.5
2,Alaska,2008,9,503222,356278,70.8,332909,66.2,23369,6.6
4,Arizona,2008,9,4889372,3123387,63.9,2917994,59.7,205393,6.6
5,Arkansas,2008,9,2190470,1361416,62.2,1284515,58.6,76901,5.6
6,California,2008,9,27679019,18257580,66.0,16805122,60.7,1452458,8.0
37,Los Angeles County,2008,9,7472581,4944453,66.2,4532676,60.7,411777,8.3
8,Colorado,2008,9,3783064,2737389,72.4,2595132,68.6,142257,5.2
9,Connecticut,2008,9,2731705,1882648,68.9,1768820,64.8,113828,6.0
10,Delaware,2008,9,680178,450618,66.3,425254,62.5,25364,5.6
11,District of Columbia,2008,9,478964,336743,70.3,312433,65.2,24310,7.2
12,Florida,2008,9,14504739,9162508,63.2,8574307,59.1,588201,6.4
13,Georgia,2008,9,7221664,4800201,66.5,4442850,61.5,357351,7.4
15,Hawaii,2008,9,976705,641210,65.7,612280,62.7,28930,4.5
16,Idaho,2008,9,1138405,764150,67.1,718961,63.2,45189,5.9
17,Illinois,2008,9,9826546,6614614,67.3,6158416,62.7,456198,6.9
18,Indiana,2008,9,4882575,3259403,66.8,3050821,62.5,208582,6.4
19,Iowa,2008,9,2322671,1689996,72.8,1616033,69.6,73963,4.4
20,Kansas,2008,9,2114526,1496707,70.8,1424974,67.4,71733,4.8
21,Kentucky,2008,9,3314652,2045566,61.7,1901351,57.4,144215,7.1
22,Louisiana,2008,9,3363894,2078215,61.8,1974007,58.7,104208,5.0
23,Maine,2008,9,1063497,702387,66.0,662212,62.3,40175,5.7
24,Maryland,2008,9,4364380,3037478,69.6,2886085,66.1,151393,5.0
25,Massachusetts,2008,9,5195775,3481923,67.0,3284012,63.2,197911,5.7
26,Michigan,2008,9,7772172,4898438,63.0,4471729,57.5,426709,8.7
27,Minnesota,2008,9,4058030,2926961,72.1,2759427,68.0,167534,5.7
28,Mississippi,2008,9,2190044,1287989,58.8,1197500,54.7,90489,7.0
29,Missouri,2008,9,4584996,3066669,66.9,2864204,62.5,202465,6.6
30,Montana,2008,9,761925,513902,67.4,487527,64.0,26375,5.1
31,Nebraska,2008,9,1354435,988765,73.0,955119,70.5,33646,3.4
32,Nevada,2008,9,1983560,1377125,69.4,1272537,64.2,104588,7.6
33,New Hampshire,2008,9,1053023,743962,70.7,714905,67.9,29057,3.9
34,New Jersey,2008,9,6730644,4511156,67.0,4246910,63.1,264246,5.9
35,New Mexico,2008,9,1502721,937279,62.4,894766,59.5,42513,4.5
36,New York,2008,9,15289715,9682451,63.3,9129223,59.7,553228,5.7
51000,New York city,2008,9,6579342,3971923,60.4,3737886,56.8,234037,5.9
37,North Carolina,2008,9,7037922,4578761,65.1,4298716,61.1,280045,6.1
38,North Dakota,2008,9,499813,372754,74.6,360773,72.2,11981,3.2
39,Ohio,2008,9,8936246,6004979,67.2,5579973,62.4,425006,7.1
40,Oklahoma,2008,9,2749269,1749749,63.6,1684673,61.3,65076,3.7
41,Oregon,2008,9,2979483,1962925,65.9,1828177,61.4,134748,6.9
42,Pennsylvania,2008,9,9901160,6465072,65.3,6106294,61.7,358778,5.5
44,Rhode Island,2008,9,838861,567986,67.7,520521,62.1,47465,8.4
45,South Carolina,2008,9,3453007,2171419,62.9,1997861,57.9,173558,8.0
46,South Dakota,2008,9,612844,440469,71.9,425601,69.4,14868,3.4
47,Tennessee,2008,9,4834013,3070328,63.5,2854164,59.0,216164,7.0
48,Texas,2008,9,17814485,11751993,66.0,11141801,62.5,610192,5.2
49,Utah,2008,9,1942966,1381301,71.1,1334384,68.7,46917,3.4
50,Vermont,2008,9,505257,354355,70.1,337442,66.8,16913,4.8
51,Virginia,2008,9,5941756,4147911,69.8,3959244,66.6,188667,4.5
53,Washington,2008,9,5106981,3490731,68.4,3296178,64.5,194553,5.6
54,West Virginia,2008,9,1449753,805969,55.6,768154,53.0,37815,4.7
55,Wisconsin,2008,9,4395671,3103711,70.6,2942506,66.9,161205,5.2
56,Wyoming,2008,9,412444,298023,72.3,288770,70.0,9253,3.1
1,Alabama,2008,10,3601896,2172322,60.3,2023364,56.2,148958,6.9
2,Alaska,2008,10,504284,356381,70.7,332820,66.0,23561,6.6
4,Arizona,2008,10,4896695,3129730,63.9,2912892,59.5,216838,6.9
5,Arkansas,2008,10,2192094,1361363,62.1,1280596,58.4,80767,5.9
6,California,2008,10,27710666,18283764,66.0,16755408,60.5,1528356,8.4
37,Los Angeles County,2008,10,7478480,4952014,66.2,4518624,60.4,433390,8.8
8,Colorado,2008,10,3789510,2738037,72.3,2589291,68.3,148746,5.4
9,Connecticut,2008,10,2733733,1883668,68.9,1765753,64.6,117915,6.3
10,Delaware,2008,10,680882,450134,66.1,423297,62.2,26837,6.0
11,District of Columbia,2008,10,479756,336687,70.2,311389,64.9,25298,7.5
12,Florida,2008,10,14515421,9143874,63.0,8528323,58.8,615551,6.7
13,Georgia,2008,10,7230835,4763216,65.9,4387423,60.7,375793,7.9
15,Hawaii,2008,10,977292,639971,65.5,609289,62.3,30682,4.8
16,Idaho,2008,10,1139803,764450,67.1,716492,62.9,47958,6.3
17,Illinois,2008,10,9833265,6602533,67.1,6133051,62.4,469482,7.1
18,Indiana,2008,10,4885822,3259393,66.7,3034749,62.1,224644,6.9
19,Iowa,2008,10,2324167,1690958,72.8,1613479,69.4,77479,4.6
20,Kansas,2008,10,2116326,1498893,70.8,1424409,67.3,74484,5.0
21,Kentucky,2008,10,3316457,2048791,61.8,1894862,57.1,153929,7.5
22,Louisiana,2008,10,3366976,2080286,61.8,1971443,58.6,108843,5.2
23,Maine,2008,10,1063777,701476,65.9,659005,61.9,42471,6.1
24,Maryland,2008,10,4368415,3040575,69.6,2878435,65.9,162140,5.3
25,Massachusetts,2008,10,5200987,3484355,67.0,3276874,63.0,207481,6.0
26,Michigan,2008,10,7773056,4887718,62.9,4442055,57.1,445663,9.1
27,Minnesota,2008,10,4061267,2930202,72.1,2755312,67.8,174890,6.0
28,Mississippi,2008,10,2191391,1285225,58.6,1192839,54.4,92386,7.2
29,Missouri,2008,10,4588232,3067640,66.9,2856334,62.3,211306,6.9
30,Montana,2008,10,762562,513700,67.4,485834,63.7,27866,5.4
31,Nebraska,2008,10,1355531,988947,73.0,954101,70.4,34846,3.5
32,Nevada,2008,10,1985545,1377911,69.4,1266591,63.8,111320,8.1
33,New Hampshire,2008,10,1053601,743369,70.6,713113,67.7,30256,4.1
34,New Jersey,2008,10,6735309,4514528,67.0,4236706,62.9,277822,6.2
35,New Mexico,2008,10,1504338,937338,62.3,892860,59.4,44478,4.7
36,New York,2008,10,15298763,9693575,63.4,9114128,59.6,579447,6.0
51000,New York city,2008,10,6582643,3981539,60.5,3734723,56.7,246816,6.2
37,North Carolina,2008,10,7047540,4579559,65.0,4289462,60.9,290097,6.3
38,North Dakota,2008,10,500268,372521,74.5,360295,72.0,12226,3.3
39,Ohio,2008,10,8939361,5995207,67.1,5556150,62.2,439057,7.3
40,Oklahoma,2008,10,2752323,1752645,63.7,1683793,61.2,68852,3.9
41,Oregon,2008,10,2982987,1966958,65.9,1821021,61.0,145937,7.4
42,Pennsylvania,2008,10,9906713,6469954,65.3,6093486,61.5,376468,5.8
44,Rhode Island,2008,10,839290,568036,67.7,518421,61.8,49615,8.7
45,South Carolina,2008,10,3457510,2174417,62.9,1991342,57.6,183075,8.4
46,South Dakota,2008,10,613424,440908,71.9,425382,69.3,15526,3.5
47,Tennessee,2008,10,4838191,3070955,63.5,2846010,58.8,224945,7.3
48,Texas,2008,10,17846170,11771507,66.0,11136874,62.4,634633,5.4
49,Utah,2008,10,1946306,1377244,70.8,1329258,68.3,47986,3.5
50,Vermont,2008,10,505508,355352,70.3,337955,66.9,17397,4.9
51,Virginia,2008,10,5948680,4148057,69.7,3951093,66.4,196964,4.7
53,Washington,2008,10,5114846,3490210,68.2,3288871,64.3,201339,5.8
54,West Virginia,2008,10,1450291,806636,55.6,766594,52.9,40042,5.0
55,Wisconsin,2008,10,4398555,3108572,70.7,2935774,66.7,172798,5.6
56,Wyoming,2008,10,413128,298085,72.2,288534,69.8,9551,3.2
1,Alabama,2008,11,3604408,2171630,60.2,2012593,55.8,159037,7.3
2,Alaska,2008,11,505353,356617,70.6,332618,65.8,23999,6.7
4,Arizona,2008,11,4903496,3133420,63.9,2904315,59.2,229105,7.3
5,Arkansas,2008,11,2193563,1361045,62.0,1275604,58.2,85441,6.3
6,California,2008,11,27740241,18307599,66.0,16691191,60.2,1616408,8.8
37,Los Angeles County,2008,11,7484168,4956854,66.2,4499164,60.1,457690,9.2
8,Colorado,2008,11,3795646,2738762,72.2,2581484,68.0,157278,5.7
9,Connecticut,2008,11,2735434,1884613,68.9,1761893,64.4,122720,6.5
10,Delaware,2008,11,681538,449376,65.9,420891,61.8,28485,6.3
11,District of Columbia,2008,11,480537,336494,70.0,310042,64.5,26452,7.9
12,Florida,2008,11,14524347,9117676,62.8,8472472,58.3,645204,7.1
13,Georgia,2008,11,7239404,4761050,65.8,4364135,60.3,396915,8.3
15,Hawaii,2008,11,977913,638587,65.3,605845,62.0,32742,5.1
16,Idaho,2008,11,1141084,764784,67.0,713504,62.5,51280,6.7
17,Illinois,2008,11,9839056,6594077,67.0,6104242,62.0,489835,7.4
18,Indiana,2008,11,4888584,3258489,66.7,3013159,61.6,245330,7.5
19,Iowa,2008,11,2325378,1691223,72.7,1608748,69.2,82475,4.9
20,Kansas,2008,11,2117869,1501360,70.9,1423372,67.2,77988,5.2
21,Kentucky,2008,11,3317952,2052892,61.9,1886996,56.9,165896,8.1
22,Louisiana,2008,11,3369760,2080055,61.7,1966607,58.4,113448,5.5
23,Maine,2008,11,1063982,700719,65.9,655292,61.6,45427,6.5
24,Maryland,2008,11,4372021,3044184,69.6,2869411,65.6,174773,5.7
25,Massachusetts,2008,11,5205636,3484329,66.9,3265439,62.7,218890,6.3
26,Michigan,2008,11,7773150,4876390,62.7,4409115,56.7,467275,9.6
27,Minnesota,2008,11,4064091,2932497,72.2,2747372,67.6,185125,6.3
28,Mississippi,2008,11,2192508,1282861,58.5,1187659,54.2,95202,7.4
29,Missouri,2008,11,4591041,3069076,66.8,2847323,62.0,221753,7.2
30,Montana,2008,11,763186,512832,67.2,483179,63.3,29653,5.8
31,Nebraska,2008,11,1356466,988981,72.9,952612,70.2,36369,3.7
32,Nevada,2008,11,1987408,1378359,69.4,1259504,63.4,118855,8.6
33,New Hampshire,2008,11,1054080,742758,70.5,710772,67.4,31986,4.3
34,New Jersey,2008,11,6739298,4516496,67.0,4222306,62.7,294190,6.5
35,New Mexico,2008,11,1505843,936604,62.2,889563,59.1,47041,5.0
36,New York,2008,11,15306265,9703038,63.4,9091347,59.4,611691,6.3
51000,New York city,2008,11,6585664,3990244,60.6,3727921,56.6,262323,6.6
37,North Carolina,2008,11,7056552,4660713,66.0,4261029,60.4,399684,8.6
38,North Dakota,2008,11,500681,372157,74.3,359493,71.8,12664,3.4
39,Ohio,2008,11,8941524,5983594,66.9,5525376,61.8,458218,7.7
40,Oklahoma,2008,11,2755121,1755374,63.7,1680966,61.0,74408,4.2
41,Oregon,2008,11,2986162,1969619,66.0,1809879,60.6,159740,8.1
42,Pennsylvania,2008,11,9911055,6472379,65.3,6072949,61.3,399430,6.2
44,Rhode Island,2008,11,839631,568403,67.7,516233,61.5,52170,9.2
45,South Carolina,2008,11,3461709,2176795,62.9,1982829,57.3,193966,8.9
46,South Dakota,2008,11,613922,441280,71.9,424951,69.2,16329,3.7
47,Tennessee,2008,11,4841978,3069508,63.4,2832943,58.5,236565,7.7
48,Texas,2008,11,17876599,11784834,65.9,11123092,62.2,661742,5.6
49,Utah,2008,11,1949504,1371962,70.4,1322915,67.9,49047,3.6
50,Vermont,2008,11,505734,356228,70.4,338176,66.9,18052,5.1
51,Virginia,2008,11,5955076,4146700,69.6,3938595,66.1,208105,5.0
53,Washington,2008,11,5122196,3488288,68.1,3277136,64.0,211152,6.1
54,West Virginia,2008,11,1450727,807678,55.7,764387,52.7,43291,5.4
55,Wisconsin,2008,11,4401027,3113762,70.8,2924909,66.5,188853,6.1
56,Wyoming,2008,11,413791,298010,72.0,287926,69.6,10084,3.4
1,Alabama,2008,12,3606592,2171169,60.2,2001037,55.5,170132,7.8
2,Alaska,2008,12,506307,357004,70.5,332312,65.6,24692,6.9
4,Arizona,2008,12,4909739,3135110,63.9,2892889,58.9,242221,7.7
5,Arkansas,2008,12,2194791,1360662,62.0,1270115,57.9,90547,6.7
6,California,2008,12,27766504,18327303,66.0,16614367,59.8,1712936,9.3
37,Los Angeles County,2008,12,7490098,4959074,66.2,4475508,59.8,483566,9.8
8,Colorado,2008,12,3801345,2739993,72.1,2572099,67.7,167894,6.1
9,Connecticut,2008,12,2736850,1885195,68.9,1757045,64.2,128150,6.8
10,Delaware,2008,12,682121,448368,65.7,418100,61.3,30268,6.8
11,District of Columbia,2008,12,481256,336200,69.9,308470,64.1,27730,8.2
12,Florida,2008,12,14531697,9086029,62.5,8409554,57.9,676475,7.4
13,Georgia,2008,12,7247260,4768790,65.8,4349635,60.0,419155,8.8
15,Hawaii,2008,12,978390,637096,65.1,602094,61.5,35002,5.5
16,Idaho,2008,12,1142231,764905,67.0,710176,62.2,54729,7.2
17,Illinois,2008,12,9843756,6589361,66.9,6071369,61.7,517992,7.9
18,Indiana,2008,12,4890861,3257127,66.6,2987719,61.1,269408,8.3
19,Iowa,2008,12,2326326,1690582,72.7,1602026,68.9,88556,5.2
20,Kansas,2008,12,2119222,1504198,71.0,1421825,67.1,82373,5.5
21,Kentucky,2008,12,3319100,2057610,62.0,1878114,56.6,179496,8.7
22,Louisiana,2008,12,3372245,2078009,61.6,1959715,58.1,118294,5.7
23,Maine,2008,12,1064068,700292,65.8,651465,61.2,48827,7.0
24,Maryland,2008,12,4375176,3047840,69.7,2859476,65.4,188364,6.2
25,Massachusetts,2008,12,5209753,3482788,66.9,3251176,62.4,231612,6.7
26,Michigan,2008,12,7772501,4864371,62.6,4375398,56.3,488973,10.1
27,Minnesota,2008,12,4066483,2934202,72.2,2736774,67.3,197428,6.7
28,Mississippi,2008,12,2193422,1280995,58.4,1181857,53.9,99138,7.7
29,Missouri,2008,12,4593380,3070614,66.8,2837411,61.8,233203,7.6
30,Montana,2008,12,763677,511355,67.0,479767,62.8,31588,6.2
31,Nebraska,2008,12,1357295,988919,72.9,950668,70.0,38251,3.9
32,Nevada,2008,12,1989039,1378215,69.3,1251597,62.9,126618,9.2
33,New Hampshire,2008,12,1054467,742265,70.4,708028,67.1,34237,4.6
34,New Jersey,2008,12,6742566,4518176,67.0,4205496,62.4,312680,6.9
35,New Mexico,2008,12,1507121,935301,62.1,885097,58.7,50204,5.4
36,New York,2008,12,15312191,9711658,63.4,9062948,59.2,648710,6.7
51000,New York city,2008,12,6588973,3998183,60.7,3718072,56.4,280111,7.0
37,North Carolina,2008,12,7064890,4675867,66.2,4227952,59.8,447915,9.6
38,North Dakota,2008,12,501043,371636,74.2,358367,71.5,13269,3.6
39,Ohio,2008,12,8942768,5970422,66.8,5487378,61.4,483044,8.1
40,Oklahoma,2008,12,2757591,1758229,63.8,1676316,60.8,81913,4.7
41,Oregon,2008,12,2988988,1971578,66.0,1795993,60.1,175585,8.9
42,Pennsylvania,2008,12,9914426,6471599,65.3,6045617,61.0,425982,6.6
44,Rhode Island,2008,12,839896,569129,67.8,513987,61.2,55142,9.7
45,South Carolina,2008,12,3465575,2178566,62.9,1972839,56.9,205727,9.4
46,South Dakota,2008,12,614351,441582,71.9,424301,69.1,17281,3.9
47,Tennessee,2008,12,4845237,3065036,63.3,2814331,58.1,250705,8.2
48,Texas,2008,12,17904835,11791925,65.9,11101977,62.0,689948,5.9
