unit,time,age,asfr,treat
Bulgaria,1958,18,0.0954,0
Bulgaria,1958,19,0.1371,0
Bulgaria,1958,20,0.1697,0
Bulgaria,1958,21,0.18475,0
Bulgaria,1958,22,0.18484,0
Bulgaria,1958,23,0.17824,0
Bulgaria,1958,24,0.1723,0
Bulgaria,1958,25,0.15729,0
Bulgaria,1958,26,0.13343,0
Bulgaria,1958,27,0.1139,0
Bulgaria,1958,28,0.09913,0
Bulgaria,1958,29,0.08833,0
Bulgaria,1958,30,0.07644,0
Bulgaria,1958,31,0.06305,0
Bulgaria,1958,32,0.05278,0
Bulgaria,1958,33,0.04477,0
Bulgaria,1958,34,0.03833,0
Bulgaria,1958,35,0.03058,0
Bulgaria,1958,36,0.0247,0
Bulgaria,1958,37,0.02033,0
Bulgaria,1958,38,0.01691,0
Bulgaria,1958,39,0.01404,0
Bulgaria,1958,40,0.01285,0
Bulgaria,1958,41,0.01001,0
Bulgaria,1958,42,0.0076,0
Bulgaria,1958,43,0.00559,0
Bulgaria,1958,44,0.00399,0
Bulgaria,1958,45,0.00271,0
Bulgaria,1958,46,0.00186,0
Bulgaria,1958,47,0.00103,0
Bulgaria,1958,48,0.00049,0
Bulgaria,1958,49,0.00021,0
Bulgaria,1958,50,9e-05,0
Bulgaria,1958,51,4e-05,0
Bulgaria,1958,52,2e-05,0
Bulgaria,1958,53,1e-05,0
Bulgaria,1958,54,0.0,0
Bulgaria,1958,55,0.0,0
Bulgaria,1959,12,0.0,0
Bulgaria,1959,13,0.00012,0
Bulgaria,1959,14,0.00214,0
Bulgaria,1959,15,0.00849,0
Bulgaria,1959,16,0.02706,0
Bulgaria,1959,17,0.06217,0
Bulgaria,1959,18,0.10808,0
Bulgaria,1959,19,0.15153,0
Bulgaria,1959,20,0.18098,0
Bulgaria,1959,21,0.19072,0
Bulgaria,1959,22,0.18588,0
Bulgaria,1959,23,0.17661,0
Bulgaria,1959,24,0.17033,0
Bulgaria,1959,25,0.15525,0
Bulgaria,1959,26,0.13129,0
Bulgaria,1959,27,0.1112,0
Bulgaria,1959,28,0.09541,0
Bulgaria,1959,29,0.0833,0
Bulgaria,1959,30,0.07084,0
Bulgaria,1959,31,0.05758,0
Bulgaria,1959,32,0.04804,0
Bulgaria,1959,33,0.04104,0
Bulgaria,1959,34,0.03563,0
Bulgaria,1959,35,0.02958,0
Bulgaria,1959,36,0.02423,0
Bulgaria,1959,37,0.01968,0
Bulgaria,1959,38,0.01584,0
Bulgaria,1959,39,0.01259,0
Bulgaria,1959,40,0.01026,0
Bulgaria,1959,41,0.0078,0
Bulgaria,1959,42,0.00605,0
Bulgaria,1959,43,0.00471,0
Bulgaria,1959,44,0.00361,0
Bulgaria,1959,45,0.00283,0
Bulgaria,1959,46,0.00204,0
Bulgaria,1959,47,0.00115,0
Bulgaria,1959,48,0.00055,0
Bulgaria,1959,49,0.00024,0
Bulgaria,1959,50,0.0001,0
Bulgaria,1959,51,4e-05,0
Bulgaria,1959,52,2e-05,0
Bulgaria,1959,53,1e-05,0
Bulgaria,1959,54,0.0,0
Bulgaria,1959,55,0.0,0
Bulgaria,1960,12,0.0,0
Bulgaria,1960,13,0.00011,0
Bulgaria,1960,14,0.00196,0
Bulgaria,1960,15,0.00785,0
Bulgaria,1960,16,0.02524,0
Bulgaria,1960,17,0.06522,0
Bulgaria,1960,18,0.11539,0
Bulgaria,1960,19,0.1666,0
Bulgaria,1960,20,0.19485,0
Bulgaria,1960,21,0.19783,0
Bulgaria,1960,22,0.19672,0
Bulgaria,1960,23,0.17999,0
Bulgaria,1960,24,0.17011,0
Bulgaria,1960,25,0.15102,0
Bulgaria,1960,26,0.1362,0
Bulgaria,1960,27,0.11731,0
Bulgaria,1960,28,0.10212,0
Bulgaria,1960,29,0.08944,0
Bulgaria,1960,30,0.07287,0
Bulgaria,1960,31,0.05935,0
Bulgaria,1960,32,0.04942,0
Bulgaria,1960,33,0.04195,0
Bulgaria,1960,34,0.0349,0
Bulgaria,1960,35,0.02715,0
Bulgaria,1960,36,0.02481,0
Bulgaria,1960,37,0.01721,0
Bulgaria,1960,38,0.01566,0
Bulgaria,1960,39,0.01246,0
Bulgaria,1960,40,0.01096,0
Bulgaria,1960,41,0.00802,0
Bulgaria,1960,42,0.00635,0
Bulgaria,1960,43,0.00521,0
Bulgaria,1960,44,0.00283,0
Bulgaria,1960,45,0.00173,0
Bulgaria,1960,46,0.00093,0
Bulgaria,1960,47,0.00079,0
Bulgaria,1960,48,0.00043,0
Bulgaria,1960,49,0.00049,0
Bulgaria,1960,50,0.00043,0
Bulgaria,1960,51,0.00023,0
Bulgaria,1960,52,8e-05,0
Bulgaria,1960,53,2e-05,0
Bulgaria,1960,54,1e-05,0
Bulgaria,1960,55,0.0,0
Bulgaria,1961,12,0.0,0
Bulgaria,1961,13,0.0001,0
Bulgaria,1961,14,0.00177,0
Bulgaria,1961,15,0.00793,0
Bulgaria,1961,16,0.02734,0
Bulgaria,1961,17,0.0632,0
Bulgaria,1961,18,0.11365,0
Bulgaria,1961,19,0.16352,0
Bulgaria,1961,20,0.19008,0
Bulgaria,1961,21,0.19724,0
Bulgaria,1961,22,0.18618,0
Bulgaria,1961,23,0.18237,0
Bulgaria,1961,24,0.16605,0
Bulgaria,1961,25,0.15649,0
Bulgaria,1961,26,0.1345,0
Bulgaria,1961,27,0.12079,0
Bulgaria,1961,28,0.10021,0
Bulgaria,1961,29,0.08749,0
Bulgaria,1961,30,0.07573,0
Bulgaria,1961,31,0.06068,0
Bulgaria,1961,32,0.05044,0
Bulgaria,1961,33,0.04147,0
Bulgaria,1961,34,0.03364,0
Bulgaria,1961,35,0.02859,0
Bulgaria,1961,36,0.02219,0
Bulgaria,1961,37,0.01831,0
Bulgaria,1961,38,0.01528,0
Bulgaria,1961,39,0.01179,0
Bulgaria,1961,40,0.00941,0
Bulgaria,1961,41,0.0069,0
Bulgaria,1961,42,0.00515,0
Bulgaria,1961,43,0.0045,0
Bulgaria,1961,44,0.00291,0
Bulgaria,1961,45,0.00172,0
Bulgaria,1961,46,0.00098,0
Bulgaria,1961,47,0.00055,0
Bulgaria,1961,48,0.00061,0
Bulgaria,1961,49,0.00031,0
Bulgaria,1961,50,0.00042,0
Bulgaria,1961,51,0.00027,0
Bulgaria,1961,52,0.0001,0
Bulgaria,1961,53,3e-05,0
Bulgaria,1961,54,1e-05,0
Bulgaria,1961,55,0.0,0
Bulgaria,1962,12,0.0,0
Bulgaria,1962,13,0.0001,0
Bulgaria,1962,14,0.00172,0
Bulgaria,1962,15,0.0068,0
Bulgaria,1962,16,0.02244,0
Bulgaria,1962,17,0.06169,0
Bulgaria,1962,18,0.10838,0
Bulgaria,1962,19,0.16068,0
Bulgaria,1962,20,0.19075,0
Bulgaria,1962,21,0.19281,0
Bulgaria,1962,22,0.18839,0
Bulgaria,1962,23,0.17506,0
Bulgaria,1962,24,0.16431,0
Bulgaria,1962,25,0.15037,0
Bulgaria,1962,26,0.1302,0
Bulgaria,1962,27,0.11428,0
Bulgaria,1962,28,0.09995,0
Bulgaria,1962,29,0.08484,0
Bulgaria,1962,30,0.0718,0
Bulgaria,1962,31,0.06241,0
Bulgaria,1962,32,0.04859,0
Bulgaria,1962,33,0.04102,0
Bulgaria,1962,34,0.0348,0
Bulgaria,1962,35,0.02841,0
Bulgaria,1962,36,0.02359,0
Bulgaria,1962,37,0.01736,0
Bulgaria,1962,38,0.01495,0
Bulgaria,1962,39,0.01145,0
Bulgaria,1962,40,0.00915,0
Bulgaria,1962,41,0.00776,0
Bulgaria,1962,42,0.0053,0
Bulgaria,1962,43,0.00337,0
Bulgaria,1962,44,0.00325,0
Bulgaria,1962,45,0.00216,0
Bulgaria,1962,46,0.00101,0
Bulgaria,1962,47,0.00058,0
Bulgaria,1962,48,0.0006,0
Bulgaria,1962,49,0.00031,0
Bulgaria,1962,50,0.00035,0
Bulgaria,1962,51,0.00022,0
Bulgaria,1962,52,8e-05,0
Bulgaria,1962,53,2e-05,0
Bulgaria,1962,54,1e-05,0
Bulgaria,1962,55,0.0,0
Bulgaria,1963,12,0.0,0
Bulgaria,1963,13,0.00011,0
Bulgaria,1963,14,0.00192,0
Bulgaria,1963,15,0.00718,0
Bulgaria,1963,16,0.02194,0
Bulgaria,1963,17,0.05651,0
Bulgaria,1963,18,0.11167,0
Bulgaria,1963,19,0.15936,0
Bulgaria,1963,20,0.19046,0
Bulgaria,1963,21,0.19518,0
Bulgaria,1963,22,0.18861,0
Bulgaria,1963,23,0.17482,0
Bulgaria,1963,24,0.15855,0
Bulgaria,1963,25,0.1479,0
Bulgaria,1963,26,0.13099,0
Bulgaria,1963,27,0.11617,0
Bulgaria,1963,28,0.09578,0
Bulgaria,1963,29,0.08433,0
Bulgaria,1963,30,0.07141,0
Bulgaria,1963,31,0.05765,0
Bulgaria,1963,32,0.05025,0
Bulgaria,1963,33,0.03876,0
Bulgaria,1963,34,0.03066,0
Bulgaria,1963,35,0.0267,0
Bulgaria,1963,36,0.02085,0
Bulgaria,1963,37,0.01773,0
Bulgaria,1963,38,0.01397,0
Bulgaria,1963,39,0.01158,0
Bulgaria,1963,40,0.00812,0
Bulgaria,1963,41,0.00651,0
Bulgaria,1963,42,0.00516,0
Bulgaria,1963,43,0.00359,0
Bulgaria,1963,44,0.00216,0
Bulgaria,1963,45,0.00182,0
Bulgaria,1963,46,0.00069,0
Bulgaria,1963,47,0.00069,0
Bulgaria,1963,48,0.00029,0
Bulgaria,1963,49,0.00019,0
Bulgaria,1963,50,0.00033,0
Bulgaria,1963,51,0.00024,0
Bulgaria,1963,52,9e-05,0
Bulgaria,1963,53,3e-05,0
Bulgaria,1963,54,1e-05,0
Bulgaria,1963,55,0.0,0
Bulgaria,1964,12,0.0,0
Bulgaria,1964,13,0.00012,0
Bulgaria,1964,14,0.00195,0
Bulgaria,1964,15,0.00731,0
Bulgaria,1964,16,0.02383,0
Bulgaria,1964,17,0.05538,0
Bulgaria,1964,18,0.11094,0
Bulgaria,1964,19,0.16554,0
Bulgaria,1964,20,0.19398,0
Bulgaria,1964,21,0.1999,0
Bulgaria,1964,22,0.19044,0
Bulgaria,1964,23,0.1759,0
Bulgaria,1964,24,0.16044,0
Bulgaria,1964,25,0.13991,0
Bulgaria,1964,26,0.12519,0
Bulgaria,1964,27,0.10825,0
Bulgaria,1964,28,0.09299,0
Bulgaria,1964,29,0.07762,0
Bulgaria,1964,30,0.06759,0
Bulgaria,1964,31,0.05452,0
Bulgaria,1964,32,0.04769,0
Bulgaria,1964,33,0.03825,0
Bulgaria,1964,34,0.03187,0
Bulgaria,1964,35,0.02479,0
Bulgaria,1964,36,0.02034,0
Bulgaria,1964,37,0.01699,0
Bulgaria,1964,38,0.01299,0
Bulgaria,1964,39,0.01022,0
Bulgaria,1964,40,0.00811,0
Bulgaria,1964,41,0.00618,0
Bulgaria,1964,42,0.00442,0
Bulgaria,1964,43,0.00318,0
Bulgaria,1964,44,0.00268,0
Bulgaria,1964,45,0.0015,0
Bulgaria,1964,46,0.00123,0
Bulgaria,1964,47,0.00059,0
Bulgaria,1964,48,0.00049,0
Bulgaria,1964,49,0.00016,0
Bulgaria,1964,50,0.00021,0
Bulgaria,1964,51,0.00015,0
Bulgaria,1964,52,6e-05,0
Bulgaria,1964,53,2e-05,0
Bulgaria,1964,54,1e-05,0
Bulgaria,1964,55,0.0,0
Bulgaria,1965,12,0.0,0
Bulgaria,1965,13,0.00013,0
Bulgaria,1965,14,0.00227,0
Bulgaria,1965,15,0.0088,0
Bulgaria,1965,16,0.02471,0
Bulgaria,1965,17,0.05684,0
Bulgaria,1965,18,0.10069,0
Bulgaria,1965,19,0.15424,0
Bulgaria,1965,20,0.18693,0
Bulgaria,1965,21,0.18944,0
Bulgaria,1965,22,0.18129,0
Bulgaria,1965,23,0.17136,0
Bulgaria,1965,24,0.15025,0
Bulgaria,1965,25,0.1381,0
Bulgaria,1965,26,0.11834,0
Bulgaria,1965,27,0.10541,0
Bulgaria,1965,28,0.08801,0
Bulgaria,1965,29,0.07656,0
Bulgaria,1965,30,0.06224,0
Bulgaria,1965,31,0.05211,0
Bulgaria,1965,32,0.0438,0
Bulgaria,1965,33,0.03565,0
Bulgaria,1965,34,0.02972,0
Bulgaria,1965,35,0.02358,0
Bulgaria,1965,36,0.01978,0
Bulgaria,1965,37,0.01645,0
Bulgaria,1965,38,0.0132,0
Bulgaria,1965,39,0.01088,0
Bulgaria,1965,40,0.00743,0
Bulgaria,1965,41,0.0056,0
Bulgaria,1965,42,0.00409,0
Bulgaria,1965,43,0.00289,0
Bulgaria,1965,44,0.00168,0
Bulgaria,1965,45,0.00129,0
Bulgaria,1965,46,0.00072,0
Bulgaria,1965,47,0.00064,0
Bulgaria,1965,48,0.00038,0
Bulgaria,1965,49,0.00017,0
Bulgaria,1965,50,0.00029,0
Bulgaria,1965,51,0.00022,0
Bulgaria,1965,52,8e-05,0
Bulgaria,1965,53,3e-05,0
Bulgaria,1965,54,1e-05,0
Bulgaria,1965,55,0.0,0
Bulgaria,1966,12,0.0,0
Bulgaria,1966,13,0.00012,0
Bulgaria,1966,14,0.00218,0
Bulgaria,1966,15,0.00859,0
Bulgaria,1966,16,0.02431,0
Bulgaria,1966,17,0.05517,0
Bulgaria,1966,18,0.0981,0
Bulgaria,1966,19,0.14528,0
Bulgaria,1966,20,0.18719,0
Bulgaria,1966,21,0.19164,0
Bulgaria,1966,22,0.18128,0
Bulgaria,1966,23,0.16128,0
Bulgaria,1966,24,0.15095,0
Bulgaria,1966,25,0.13358,0
Bulgaria,1966,26,0.11669,0
Bulgaria,1966,27,0.1026,0
Bulgaria,1966,28,0.08517,0
Bulgaria,1966,29,0.07108,0
Bulgaria,1966,30,0.06068,0
Bulgaria,1966,31,0.04988,0
Bulgaria,1966,32,0.03991,0
Bulgaria,1966,33,0.03212,0
Bulgaria,1966,34,0.0275,0
Bulgaria,1966,35,0.02442,0
Bulgaria,1966,36,0.01744,0
Bulgaria,1966,37,0.01443,0
Bulgaria,1966,38,0.01097,0
Bulgaria,1966,39,0.00978,0
Bulgaria,1966,40,0.00693,0
Bulgaria,1966,41,0.0048,0
Bulgaria,1966,42,0.00351,0
Bulgaria,1966,43,0.00219,0
Bulgaria,1966,44,0.00159,0
Bulgaria,1966,45,0.00093,0
Bulgaria,1966,46,0.00086,0
Bulgaria,1966,47,0.00053,0
Bulgaria,1966,48,0.00046,0
Bulgaria,1966,49,0.00014,0
Bulgaria,1966,50,0.00024,0
Bulgaria,1966,51,0.00018,0
Bulgaria,1966,52,7e-05,0
Bulgaria,1966,53,2e-05,0
Bulgaria,1966,54,1e-05,0
Bulgaria,1966,55,0.0,0
Bulgaria,1967,12,0.0,0
Bulgaria,1967,13,0.00013,0
Bulgaria,1967,14,0.00229,0
Bulgaria,1967,15,0.00896,0
Bulgaria,1967,16,0.02334,0
Bulgaria,1967,17,0.05625,0
Bulgaria,1967,18,0.09973,0
Bulgaria,1967,19,0.14879,0
Bulgaria,1967,20,0.1854,0
Bulgaria,1967,21,0.19349,0
Bulgaria,1967,22,0.18218,0
Bulgaria,1967,23,0.16701,0
Bulgaria,1967,24,0.14916,0
Bulgaria,1967,25,0.13412,0
Bulgaria,1967,26,0.11857,0
Bulgaria,1967,27,0.09969,0
Bulgaria,1967,28,0.08151,0
Bulgaria,1967,29,0.07219,0
Bulgaria,1967,30,0.0598,0
Bulgaria,1967,31,0.04843,0
Bulgaria,1967,32,0.0378,0
Bulgaria,1967,33,0.03298,0
Bulgaria,1967,34,0.02514,0
Bulgaria,1967,35,0.02215,0
Bulgaria,1967,36,0.01814,0
Bulgaria,1967,37,0.01405,0
Bulgaria,1967,38,0.01027,0
Bulgaria,1967,39,0.0083,0
Bulgaria,1967,40,0.00669,0
Bulgaria,1967,41,0.00525,0
Bulgaria,1967,42,0.00351,0
Bulgaria,1967,43,0.00213,0
Bulgaria,1967,44,0.00149,0
Bulgaria,1967,45,0.00096,0
Bulgaria,1967,46,0.00097,0
Bulgaria,1967,47,0.00023,0
Bulgaria,1967,48,0.00025,0
Bulgaria,1967,49,0.00014,0
Bulgaria,1967,50,0.00019,0
Bulgaria,1967,51,0.00013,0
Bulgaria,1967,52,6e-05,0
Bulgaria,1967,53,2e-05,0
Bulgaria,1967,54,0.0,0
Bulgaria,1967,55,0.0,0
Bulgaria,1968,12,0.0,0
Bulgaria,1968,13,0.00013,0
Bulgaria,1968,14,0.00247,0
Bulgaria,1968,15,0.0103,0
Bulgaria,1968,16,0.02739,0
Bulgaria,1968,17,0.05701,0
Bulgaria,1968,18,0.1093,0
Bulgaria,1968,19,0.16285,0
Bulgaria,1968,20,0.20072,0
Bulgaria,1968,21,0.20712,0
Bulgaria,1968,22,0.20673,0
Bulgaria,1968,23,0.19161,0
Bulgaria,1968,24,0.17375,0
Bulgaria,1968,25,0.15268,0
Bulgaria,1968,26,0.13495,0
Bulgaria,1968,27,0.11851,0
Bulgaria,1968,28,0.10071,0
Bulgaria,1968,29,0.08323,0
Bulgaria,1968,30,0.06762,0
Bulgaria,1968,31,0.05417,0
Bulgaria,1968,32,0.04404,0
Bulgaria,1968,33,0.03425,0
Bulgaria,1968,34,0.02981,0
Bulgaria,1968,35,0.02285,0
Bulgaria,1968,36,0.01942,0
Bulgaria,1968,37,0.01487,0
Bulgaria,1968,38,0.01151,0
Bulgaria,1968,39,0.00882,0
Bulgaria,1968,40,0.00684,0
Bulgaria,1968,41,0.00516,0
Bulgaria,1968,42,0.00374,0
Bulgaria,1968,43,0.00241,0
Bulgaria,1968,44,0.00158,0
Bulgaria,1968,45,0.00081,0
Bulgaria,1968,46,0.00047,0
Bulgaria,1968,47,0.00034,0
Bulgaria,1968,48,0.00035,0
Bulgaria,1968,49,0.00015,0
Bulgaria,1968,50,0.00014,0
Bulgaria,1968,51,9e-05,0
Bulgaria,1968,52,4e-05,0
Bulgaria,1968,53,2e-05,0
Bulgaria,1968,54,0.0,0
Bulgaria,1968,55,0.0,0
Bulgaria,1969,12,0.0,0
Bulgaria,1969,13,0.00017,0
Bulgaria,1969,14,0.00282,0
Bulgaria,1969,15,0.00916,0
Bulgaria,1969,16,0.02835,0
Bulgaria,1969,17,0.05778,0
Bulgaria,1969,18,0.10577,0
Bulgaria,1969,19,0.15853,0
Bulgaria,1969,20,0.19849,0
Bulgaria,1969,21,0.21016,0
Bulgaria,1969,22,0.19725,0
Bulgaria,1969,23,0.18908,0
Bulgaria,1969,24,0.1705,0
Bulgaria,1969,25,0.15395,0
Bulgaria,1969,26,0.13485,0
Bulgaria,1969,27,0.12329,0
Bulgaria,1969,28,0.10279,0
Bulgaria,1969,29,0.08653,0
Bulgaria,1969,30,0.07033,0
Bulgaria,1969,31,0.05764,0
Bulgaria,1969,32,0.04537,0
Bulgaria,1969,33,0.03753,0
Bulgaria,1969,34,0.02843,0
Bulgaria,1969,35,0.02311,0
Bulgaria,1969,36,0.0185,0
Bulgaria,1969,37,0.01541,0
Bulgaria,1969,38,0.01253,0
Bulgaria,1969,39,0.00919,0
Bulgaria,1969,40,0.00615,0
Bulgaria,1969,41,0.00442,0
Bulgaria,1969,42,0.00321,0
Bulgaria,1969,43,0.00223,0
Bulgaria,1969,44,0.00134,0
Bulgaria,1969,45,0.00108,0
Bulgaria,1969,46,0.00064,0
Bulgaria,1969,47,0.0004,0
Bulgaria,1969,48,0.00019,0
Bulgaria,1969,49,0.00018,0
Bulgaria,1969,50,0.0002,0
Bulgaria,1969,51,0.00013,0
Bulgaria,1969,52,5e-05,0
Bulgaria,1969,53,2e-05,0
Bulgaria,1969,54,0.0,0
Bulgaria,1969,55,0.0,0
Bulgaria,1970,12,0.0,0
Bulgaria,1970,13,0.00018,0
Bulgaria,1970,14,0.003,0
Bulgaria,1970,15,0.00994,0
Bulgaria,1970,16,0.02764,0
Bulgaria,1970,17,0.05885,0
Bulgaria,1970,18,0.10056,0
Bulgaria,1970,19,0.15522,0
Bulgaria,1970,20,0.19781,0
Bulgaria,1970,21,0.20393,0
Bulgaria,1970,22,0.19364,0
Bulgaria,1970,23,0.1808,0
Bulgaria,1970,24,0.1648,0
Bulgaria,1970,25,0.1451,0
Bulgaria,1970,26,0.12726,0
Bulgaria,1970,27,0.11099,0
Bulgaria,1970,28,0.09359,0
Bulgaria,1970,29,0.0811,0
Bulgaria,1970,30,0.06797,0
Bulgaria,1970,31,0.05249,0
Bulgaria,1970,32,0.04293,0
Bulgaria,1970,33,0.03596,0
Bulgaria,1970,34,0.02762,0
Bulgaria,1970,35,0.02239,0
Bulgaria,1970,36,0.01782,0
Bulgaria,1970,37,0.01382,0
Bulgaria,1970,38,0.0108,0
Bulgaria,1970,39,0.00835,0
Bulgaria,1970,40,0.0064,0
Bulgaria,1970,41,0.00408,0
Bulgaria,1970,42,0.0029,0
Bulgaria,1970,43,0.00168,0
Bulgaria,1970,44,0.00104,0
Bulgaria,1970,45,0.00083,0
Bulgaria,1970,46,0.00037,0
Bulgaria,1970,47,0.00033,0
Bulgaria,1970,48,0.00011,0
Bulgaria,1970,49,5e-05,0
Bulgaria,1970,50,8e-05,0
Bulgaria,1970,51,7e-05,0
Bulgaria,1970,52,4e-05,0
Bulgaria,1970,53,1e-05,0
Bulgaria,1970,54,0.0,0
Bulgaria,1970,55,0.0,0
Bulgaria,1971,12,0.0,0
Bulgaria,1971,13,0.00019,0
Bulgaria,1971,14,0.00323,0
Bulgaria,1971,15,0.01036,0
Bulgaria,1971,16,0.02899,0
Bulgaria,1971,17,0.0578,0
Bulgaria,1971,18,0.10054,0
Bulgaria,1971,19,0.15084,0
Bulgaria,1971,20,0.19307,0
Bulgaria,1971,21,0.20425,0
Bulgaria,1971,22,0.19542,0
Bulgaria,1971,23,0.17705,0
Bulgaria,1971,24,0.16021,0
Bulgaria,1971,25,0.13897,0
Bulgaria,1971,26,0.12106,0
Bulgaria,1971,27,0.10164,0
Bulgaria,1971,28,0.08789,0
Bulgaria,1971,29,0.07363,0
Bulgaria,1971,30,0.06121,0
Bulgaria,1971,31,0.05174,0
Bulgaria,1971,32,0.03919,0
Bulgaria,1971,33,0.03259,0
Bulgaria,1971,34,0.02635,0
Bulgaria,1971,35,0.02125,0
Bulgaria,1971,36,0.01568,0
Bulgaria,1971,37,0.01313,0
Bulgaria,1971,38,0.01008,0
Bulgaria,1971,39,0.00781,0
Bulgaria,1971,40,0.00605,0
Bulgaria,1971,41,0.00378,0
Bulgaria,1971,42,0.003,0
Bulgaria,1971,43,0.0017,0
Bulgaria,1971,44,0.00125,0
Bulgaria,1971,45,0.0008,0
Bulgaria,1971,46,0.00048,0
Bulgaria,1971,47,0.00025,0
Bulgaria,1971,48,0.0002,0
Bulgaria,1971,49,6e-05,0
Bulgaria,1971,50,0.0001,0
Bulgaria,1971,51,8e-05,0
Bulgaria,1971,52,4e-05,0
Bulgaria,1971,53,1e-05,0
Bulgaria,1971,54,0.0,0
Bulgaria,1971,55,0.0,0
Bulgaria,1972,12,0.0,0
Bulgaria,1972,13,0.00019,0
Bulgaria,1972,14,0.00317,0
Bulgaria,1972,15,0.01026,0
Bulgaria,1972,16,0.02806,0
Bulgaria,1972,17,0.05456,0
Bulgaria,1972,18,0.0974,0
Bulgaria,1972,19,0.15157,0
Bulgaria,1972,20,0.18976,0
Bulgaria,1972,21,0.19697,0
Bulgaria,1972,22,0.19449,0
Bulgaria,1972,23,0.16805,0
Bulgaria,1972,24,0.15672,0
Bulgaria,1972,25,0.13348,0
Bulgaria,1972,26,0.1167,0
Bulgaria,1972,27,0.09693,0
Bulgaria,1972,28,0.08429,0
Bulgaria,1972,29,0.06893,0
Bulgaria,1972,30,0.05742,0
Bulgaria,1972,31,0.04563,0
Bulgaria,1972,32,0.03794,0
Bulgaria,1972,33,0.03081,0
Bulgaria,1972,34,0.0246,0
Bulgaria,1972,35,0.01972,0
Bulgaria,1972,36,0.01542,0
Bulgaria,1972,37,0.01156,0
Bulgaria,1972,38,0.00917,0
Bulgaria,1972,39,0.00707,0
Bulgaria,1972,40,0.00567,0
Bulgaria,1972,41,0.0043,0
Bulgaria,1972,42,0.00272,0
Bulgaria,1972,43,0.00165,0
Bulgaria,1972,44,0.00093,0
Bulgaria,1972,45,0.00075,0
Bulgaria,1972,46,0.00032,0
Bulgaria,1972,47,9e-05,0
Bulgaria,1972,48,5e-05,0
Bulgaria,1972,49,5e-05,0
Bulgaria,1972,50,6e-05,0
Bulgaria,1972,51,5e-05,0
Bulgaria,1972,52,3e-05,0
Bulgaria,1972,53,1e-05,0
Bulgaria,1972,54,0.0,0
Bulgaria,1972,55,0.0,0
Bulgaria,1973,12,0.0,0
Bulgaria,1973,13,0.0002,0
Bulgaria,1973,14,0.00347,0
Bulgaria,1973,15,0.0116,0
Bulgaria,1973,16,0.02903,0
Bulgaria,1973,17,0.05688,0
Bulgaria,1973,18,0.10066,0
Bulgaria,1973,19,0.16093,0
Bulgaria,1973,20,0.20122,0
Bulgaria,1973,21,0.21161,0
Bulgaria,1973,22,0.20146,0
Bulgaria,1973,23,0.18816,0
Bulgaria,1973,24,0.16854,0
Bulgaria,1973,25,0.14612,0
Bulgaria,1973,26,0.12285,0
Bulgaria,1973,27,0.10638,0
Bulgaria,1973,28,0.08571,0
Bulgaria,1973,29,0.07316,0
Bulgaria,1973,30,0.05821,0
Bulgaria,1973,31,0.04703,0
Bulgaria,1973,32,0.03843,0
Bulgaria,1973,33,0.02937,0
Bulgaria,1973,34,0.02453,0
Bulgaria,1973,35,0.02113,0
Bulgaria,1973,36,0.01584,0
Bulgaria,1973,37,0.01222,0
Bulgaria,1973,38,0.00928,0
Bulgaria,1973,39,0.00762,0
Bulgaria,1973,40,0.00528,0
Bulgaria,1973,41,0.00408,0
Bulgaria,1973,42,0.00286,0
Bulgaria,1973,43,0.00173,0
Bulgaria,1973,44,0.00099,0
Bulgaria,1973,45,0.00061,0
Bulgaria,1973,46,0.00034,0
Bulgaria,1973,47,0.00015,0
Bulgaria,1973,48,0.00013,0
Bulgaria,1973,49,6e-05,0
Bulgaria,1973,50,7e-05,0
Bulgaria,1973,51,5e-05,0
Bulgaria,1973,52,3e-05,0
Bulgaria,1973,53,1e-05,0
Bulgaria,1973,54,0.0,0
Bulgaria,1973,55,0.0,0
Bulgaria,1974,12,0.0,0
Bulgaria,1974,13,0.0002,0
Bulgaria,1974,14,0.00347,0
Bulgaria,1974,15,0.01181,0
Bulgaria,1974,16,0.0304,0
Bulgaria,1974,17,0.05835,0
Bulgaria,1974,18,0.10111,0
Bulgaria,1974,19,0.16352,0
Bulgaria,1974,20,0.21037,0
Bulgaria,1974,21,0.2162,0
Bulgaria,1974,22,0.21518,0
Bulgaria,1974,23,0.20211,0
Bulgaria,1974,24,0.18181,0
Bulgaria,1974,25,0.16067,0
Bulgaria,1974,26,0.1398,0
Bulgaria,1974,27,0.11635,0
Bulgaria,1974,28,0.09706,0
Bulgaria,1974,29,0.07849,0
Bulgaria,1974,30,0.06511,0
Bulgaria,1974,31,0.05247,0
Bulgaria,1974,32,0.04068,0
Bulgaria,1974,33,0.03327,0
Bulgaria,1974,34,0.02676,0
Bulgaria,1974,35,0.02153,0
Bulgaria,1974,36,0.01635,0
Bulgaria,1974,37,0.01311,0
Bulgaria,1974,38,0.00958,0
Bulgaria,1974,39,0.0076,0
Bulgaria,1974,40,0.00537,0
Bulgaria,1974,41,0.00379,0
Bulgaria,1974,42,0.00296,0
Bulgaria,1974,43,0.00152,0
Bulgaria,1974,44,0.00097,0
Bulgaria,1974,45,0.00043,0
Bulgaria,1974,46,0.00028,0
Bulgaria,1974,47,0.00014,0
Bulgaria,1974,48,9e-05,0
Bulgaria,1974,49,3e-05,0
Bulgaria,1974,50,4e-05,0
Bulgaria,1974,51,4e-05,0
