unit,time,y,treat
Norway,2015-06,-4.92424242,0
Pakistan,2015-06,-1.97110904,0
Paraguay,2015-06,1.30718954,0
Philippines,2015-06,-6.25558534,0
Poland,2015-06,-1.4,0
Portugal,2015-06,-0.7342769,0
Romania,2015-06,-1.76113109,0
Serbia,2015-06,1.22829924,0
Singapore,2015-06,-8.29362344,0
Slovakia,2015-06,-2.50463822,0
Slovenia,2015-06,0.42497548,0
South Korea,2015-06,-3.62454447,0
Spain,2015-06,-1.36637853,0
Sweden,2015-06,0.33259424,0
Switzerland,2015-06,-4.34958641,0
Thailand,2015-06,-3.7037037,0
Tunisia,2015-06,5.29513889,0
Ukraine,2015-06,37.9,0
United Kingdom,2015-06,-2.7992278,0
United States,2015-06,-0.53956835,0
China,2015-07,-5.3692,0
Armenia,2015-07,-2.8,0
Belgium,2015-07,-4.12911084,0
Bosnia and Herzegovina,2015-07,0.1,0
Bulgaria,2015-07,-0.94009894,0
Canada,2015-07,0.21119324,0
Chile,2015-07,-8.14647378,0
Colombia,2015-07,5.407911,0
Croatia,2015-07,-3.1,0
Cyprus,2015-07,-5.71142285,0
Czech Republic,2015-07,-2.98651252,0
Denmark,2015-07,-5.19911504,0
Ecuador,2015-07,2.23198072,0
Egypt,2015-07,-6.65451231,0
Estonia,2015-07,-3.06631588,0
European Union,2015-07,-1.64113786,0
Finland,2015-07,-1.13207547,0
France,2015-07,-0.86580087,0
Georgia,2015-07,7.7602,0
Germany,2015-07,-1.23042506,0
Ghana,2015-07,10.15274034,0
Greece,2015-07,-6.67470829,0
Hungary,2015-07,0.3,0
Iceland,2015-07,7.376618,0
India,2015-07,-4.79862896,0
Ireland,2015-07,6.79320679,0
Israel,2015-07,-4.0609137,0
Italy,2015-07,-2.27272727,0
Japan,2015-07,-3.1884058,0
Jordan,2015-07,-8.48438249,0
Kazakhstan,2015-07,-25.9,0
Kuwait,2015-07,3.11252993,0
Kyrgyzstan,2015-07,6.31555912,0
Latvia,2015-07,-0.9,0
Lithuania,2015-07,-8.8,0
Luxembourg,2015-07,0.70615928,0
Malaysia,2015-07,-8.91891892,0
Malta,2015-07,-1.91,0
Mexico,2015-07,3.31294974,0
Moldova,2015-07,3.75454796,0
Mongolia,2015-07,-8.4,0
Montenegro,2015-07,0.3,0
Morocco,2015-07,-3.68324125,0
Netherlands,2015-07,-4.13533835,0
North Macedonia,2015-07,-3.73956431,0
Norway,2015-07,-6.59898477,0
Pakistan,2015-07,-2.88746756,0
Paraguay,2015-07,2.9272899,0
Philippines,2015-07,-6.8161435,0
Poland,2015-07,-1.8,0
Portugal,2015-07,-0.73186254,0
Romania,2015-07,-2.17121588,0
Serbia,2015-07,0.3857156,0
Singapore,2015-07,-8.08273909,0
Slovakia,2015-07,-2.23255814,0
Slovenia,2015-07,0.16332753,0
South Korea,2015-07,-4.04487747,0
Spain,2015-07,-1.32514399,0
Sweden,2015-07,-0.44395117,0
Switzerland,2015-07,-4.46256905,0
Thailand,2015-07,-3.82462687,0
Tunisia,2015-07,4.99569337,0
Ukraine,2015-07,37.0,0
United Kingdom,2015-07,-3.09178744,0
United States,2015-07,-0.71684588,0
China,2015-08,-5.9,0
Armenia,2015-08,-5.2,0
Belgium,2015-08,-5.39119804,0
Bosnia and Herzegovina,2015-08,-0.1,0
Bulgaria,2015-08,-3.07827033,0
Canada,2015-08,-0.42149631,0
Chile,2015-08,-10.53060485,0
Colombia,2015-08,6.71641791,0
Croatia,2015-08,-4.1,0
Cyprus,2015-08,-5.9,0
Czech Republic,2015-08,-3.75722543,0
Denmark,2015-08,-3.90189521,0
Ecuador,2015-08,0.42272237,0
Egypt,2015-08,-6.52573529,0
Estonia,2015-08,-2.33487781,0
European Union,2015-08,-2.30010953,0
Finland,2015-08,-2.16981132,0
France,2015-08,-1.73535792,0
Georgia,2015-08,9.279,0
Germany,2015-08,-1.56774916,0
Ghana,2015-08,3.94533833,0
Greece,2015-08,-9.94656876,0
Hungary,2015-08,-0.8,0
Iceland,2015-08,1.474561,0
India,2015-08,-6.14334471,0
Ireland,2015-08,5.37848606,0
Israel,2015-08,-5.96562184,0
Italy,2015-08,-2.92207792,0
Japan,2015-08,-3.77176015,0
Jordan,2015-08,-9.89065269,0
Kazakhstan,2015-08,-26.8,0
Kuwait,2015-08,2.5477707,0
Kyrgyzstan,2015-08,4.1086477,0
Latvia,2015-08,-1.5,0
Lithuania,2015-08,-11.2,0
Luxembourg,2015-08,-1.07945152,0
Malaysia,2015-08,-8.48540146,0
Malta,2015-08,-2.23,0
Mexico,2015-08,3.24646252,0
Moldova,2015-08,7.39930713,0
Mongolia,2015-08,-13.4,0
Montenegro,2015-08,0.1,0
Morocco,2015-08,-4.33979686,0
Netherlands,2015-08,-5.66572238,0
North Macedonia,2015-08,-4.10117359,0
Norway,2015-08,-9.97442455,0
Pakistan,2015-08,-2.93857402,0
Paraguay,2015-08,3.77714825,0
Philippines,2015-08,-7.97165633,0
Poland,2015-08,-2.7,0
Portugal,2015-08,-1.7155565,0
Romania,2015-08,-2.60047281,0
Serbia,2015-08,0.01749066,0
Singapore,2015-08,-9.73572296,0
Slovakia,2015-08,-2.42763772,0
Slovenia,2015-08,-0.35865667,0
South Korea,2015-08,-4.54187192,0
Spain,2015-08,-2.18876231,0
Sweden,2015-08,-1.20879121,0
Switzerland,2015-08,-4.79307462,0
Thailand,2015-08,-3.76293509,0
Tunisia,2015-08,5.07308684,0
Ukraine,2015-08,33.0,0
United Kingdom,2015-08,-3.38818974,0
United States,2015-08,-0.98566308,0
China,2015-09,-5.9,0
Armenia,2015-09,-4.5,0
Belgium,2015-09,-5.31784841,0
Bosnia and Herzegovina,2015-09,-0.6,0
Bulgaria,2015-09,-3.60874397,0
Canada,2015-09,-0.52854123,0
Chile,2015-09,-8.50811599,0
Colombia,2015-09,6.02336211,0
Croatia,2015-09,-4.8,0
Cyprus,2015-09,-6.23742455,0
Czech Republic,2015-09,-4.15458937,0
Denmark,2015-09,-4.11111111,0
Ecuador,2015-09,1.60193946,0
Egypt,2015-09,-3.86384545,0
Estonia,2015-09,-2.80094271,0
European Union,2015-09,-2.73522976,0
Finland,2015-09,-3.29566855,0
France,2015-09,-2.26781857,0
Georgia,2015-09,6.4108,0
Germany,2015-09,-1.90369541,0
Ghana,2015-09,4.74531998,0
Greece,2015-09,-10.44775566,0
Hungary,2015-09,-1.5,0
Iceland,2015-09,-2.942157,0
India,2015-09,-5.58419244,0
Ireland,2015-09,2.95275591,0
Israel,2015-09,-7.25806452,0
Italy,2015-09,-3.13852814,0
Japan,2015-09,-4.06582769,0
Jordan,2015-09,-12.12790062,0
Kazakhstan,2015-09,-23.7,0
Kuwait,2015-09,2.62529833,0
Kyrgyzstan,2015-09,9.68939016,0
Latvia,2015-09,-1.9,0
Lithuania,2015-09,-12.5,0
Luxembourg,2015-09,-1.52908158,0
Malaysia,2015-09,-6.95970696,0
Malta,2015-09,-2.68,0
Mexico,2015-09,3.47131998,0
Moldova,2015-09,7.23376429,0
Mongolia,2015-09,-17.6,0
Montenegro,2015-09,0.1,0
Morocco,2015-09,-5.54528651,0
Netherlands,2015-09,-6.52790918,0
North Macedonia,2015-09,-4.9349566,0
Norway,2015-09,-10.10230179,0
Pakistan,2015-09,-3.4687994,0
Paraguay,2015-09,4.22932331,0
Philippines,2015-09,-8.17941953,0
Poland,2015-09,-2.8,0
Portugal,2015-09,-2.38347458,0
Romania,2015-09,-2.72999252,0
Serbia,2015-09,-1.20212988,0
Singapore,2015-09,-8.77176864,0
Slovakia,2015-09,-2.71535581,0
Slovenia,2015-09,-0.99772259,0
South Korea,2015-09,-4.61736207,0
Spain,2015-09,-3.62309029,0
Sweden,2015-09,-1.10375276,0
Switzerland,2015-09,-4.79820071,0
Thailand,2015-09,-3.58490566,0
Tunisia,2015-09,4.63121784,0
Ukraine,2015-09,32.5,0
United Kingdom,2015-09,-3.30097087,0
United States,2015-09,-1.08010801,0
China,2015-10,-5.9,0
Armenia,2015-10,-5.3,0
Belgium,2015-10,-5.45899633,0
Bosnia and Herzegovina,2015-10,-1.1,0
Bulgaria,2015-10,-4.58874179,0
Canada,2015-10,-0.31914894,0
Chile,2015-10,-7.1885132,0
Colombia,2015-10,4.7208996,0
Croatia,2015-10,-4.5,0
Cyprus,2015-10,-6.14300101,0
Czech Republic,2015-10,-3.97672163,0
Denmark,2015-10,-1.92307692,0
Ecuador,2015-10,0.7508111,0
Egypt,2015-10,-2.02205882,0
Estonia,2015-10,-2.14906264,0
European Union,2015-10,-2.7442371,0
Finland,2015-10,-3.21361059,0
France,2015-10,-2.05405405,0
Georgia,2015-10,8.2884,0
Germany,2015-10,-2.35162374,0
Ghana,2015-10,2.90197764,0
Greece,2015-10,-9.6005461,0
Hungary,2015-10,-1.3,0
Iceland,2015-10,-5.154677,0
India,2015-10,-4.75778547,0
Ireland,2015-10,1.76297747,0
Israel,2015-10,-7.97174571,0
Italy,2015-10,-3.04017372,0
Japan,2015-10,-3.81231672,0
Jordan,2015-10,-11.76350462,0
Kazakhstan,2015-10,-17.0,0
Kuwait,2015-10,2.22045995,0
Kyrgyzstan,2015-10,10.58242871,0
Latvia,2015-10,-2.1,0
Lithuania,2015-10,-11.8,0
Luxembourg,2015-10,-2.1686747,0
Malaysia,2015-10,-4.82374768,0
Malta,2015-10,-2.85,0
Mexico,2015-10,3.46779943,0
Moldova,2015-10,8.1527759,0
Mongolia,2015-10,-10.7,0
Montenegro,2015-10,0.0,0
Morocco,2015-10,-5.27777778,0
Netherlands,2015-10,-6.30975143,0
North Macedonia,2015-10,-5.5024335,0
Norway,2015-10,-9.47503201,0
Pakistan,2015-10,-2.6587061,0
Paraguay,2015-10,3.71057514,0
Philippines,2015-10,-7.64444444,0
Poland,2015-10,-2.3,0
Portugal,2015-10,-2.22672065,0
Romania,2015-10,-2.67767768,0
Serbia,2015-10,-0.66986829,0
Singapore,2015-10,-8.7458423,0
Slovakia,2015-10,-2.90534208,0
Slovenia,2015-10,-1.07258938,0
South Korea,2015-10,-4.60021906,0
Spain,2015-10,-3.56301833,0
Sweden,2015-10,-1.54185022,0
Switzerland,2015-10,-4.53093675,0
Thailand,2015-10,-3.12796209,0
Tunisia,2015-10,3.73197625,0
Ukraine,2015-10,30.2,0
United Kingdom,2015-10,-2.83479961,0
United States,2015-10,-1.43626571,0
China,2015-11,-5.9,0
Armenia,2015-11,-4.7,0
Belgium,2015-11,-4.67741935,0
Bosnia and Herzegovina,2015-11,-1.3,0
Bulgaria,2015-11,-4.31470718,0
Canada,2015-11,-0.32017076,0
Chile,2015-11,-9.87918216,0
Colombia,2015-11,5.94533959,0
Croatia,2015-11,-4.1,0
Cyprus,2015-11,-6.65301945,0
Czech Republic,2015-11,-3.70731707,0
Denmark,2015-11,-3.07167235,0
Ecuador,2015-11,-0.24404405,0
Egypt,2015-11,-1.88501414,0
Estonia,2015-11,-1.73176124,0
European Union,2015-11,-2.31277533,0
Finland,2015-11,-3.03893637,0
France,2015-11,-1.73160173,0
Georgia,2015-11,8.2242,0
Germany,2015-11,-2.57558791,0
Ghana,2015-11,3.03621774,0
Greece,2015-11,-8.45434722,0
Hungary,2015-11,-0.8,0
Iceland,2015-11,-5.316667,0
India,2015-11,-3.6809816,0
Ireland,2015-11,4.39453125,0
Israel,2015-11,-7.73930753,0
Italy,2015-11,-3.15560392,0
Japan,2015-11,-3.62389814,0
Jordan,2015-11,-10.07083681,0
Kazakhstan,2015-11,-9.8,0
Kuwait,2015-11,2.22045995,0
Kyrgyzstan,2015-11,16.335399,0
Latvia,2015-11,-1.7,0
Lithuania,2015-11,-9.9,0
Luxembourg,2015-11,-2.00970874,0
Malaysia,2015-11,-5.31220876,0
Malta,2015-11,-2.69,0
Mexico,2015-11,3.4586007,0
Moldova,2015-11,9.33876047,0
Mongolia,2015-11,-9.0,0
Montenegro,2015-11,0.0,0
Morocco,2015-11,-4.22138837,0
Netherlands,2015-11,-4.74806202,0
North Macedonia,2015-11,-5.6066277,0
Norway,2015-11,-6.45586298,0
Pakistan,2015-11,-1.66776595,0
Paraguay,2015-11,3.7962963,0
Philippines,2015-11,-6.21062106,0
Poland,2015-11,-1.8,0
Portugal,2015-11,-2.1196874,0
Romania,2015-11,-2.53101115,0
Serbia,2015-11,-0.23264196,0
Singapore,2015-11,-7.77147505,0
Slovakia,2015-11,-3.36448598,0
Slovenia,2015-11,-1.22706048,0
South Korea,2015-11,-4.68437875,0
Spain,2015-11,-2.58263512,0
Sweden,2015-11,-1.21681416,0
Switzerland,2015-11,-3.58065546,0
Thailand,2015-11,-3.04761905,0
Tunisia,2015-11,4.15606446,0
Ukraine,2015-11,25.1,0
United Kingdom,2015-11,-2.65225933,0
United States,2015-11,-1.26353791,0
China,2015-12,-5.9,0
Armenia,2015-12,-7.7,0
Belgium,2015-12,-3.95140665,0
Bosnia and Herzegovina,2015-12,-1.5,0
Bulgaria,2015-12,-3.65995262,0
Canada,2015-12,1.0845987,0
Chile,2015-12,-10.66906067,0
Colombia,2015-12,5.48,0
Croatia,2015-12,-4.0,0
Cyprus,2015-12,-6.85071575,0
Czech Republic,2015-12,-2.86844708,0
Denmark,2015-12,-1.38888889,0
Ecuador,2015-12,-0.69064029,0
Egypt,2015-12,0.19665683,0
Estonia,2015-12,-2.29395986,0
European Union,2015-12,-2.1134594,0
Finland,2015-12,-2.50481696,0
France,2015-12,-2.17864924,0
Georgia,2015-12,4.7083,0
Germany,2015-12,-2.25733634,0
Ghana,2015-12,10.35917652,0
Greece,2015-12,-7.776558,0
Hungary,2015-12,-1.3,0
Iceland,2015-12,-9.418526,0
India,2015-12,-2.40856378,0
Ireland,2015-12,3.62745098,0
Israel,2015-12,-7.11340206,0
Italy,2015-12,-3.17634173,0
Japan,2015-12,-3.54330709,0
Jordan,2015-12,-7.94350843,0
Kazakhstan,2015-12,-4.8,0
Kuwait,2015-12,2.21870048,0
Kyrgyzstan,2015-12,12.10016854,0
Latvia,2015-12,-1.6,0
Lithuania,2015-12,-8.0,0
Luxembourg,2015-12,-3.37393658,0
Malaysia,2015-12,-3.44497608,0
Malta,2015-12,-3.42,0
Mexico,2015-12,2.77602278,0
Moldova,2015-12,9.09999204,0
Mongolia,2015-12,-14.0,0
Montenegro,2015-12,0.0,0
Morocco,2015-12,-3.58829084,0
Netherlands,2015-12,-3.2967033,0
North Macedonia,2015-12,-4.17399567,0
Norway,2015-12,-10.90670171,0
Pakistan,2015-12,-0.42256903,0
Paraguay,2015-12,5.00463392,0
Philippines,2015-12,-7.55555556,0
Poland,2015-12,-0.8,0
Portugal,2015-12,-1.45100162,0
Romania,2015-12,-1.68546445,0
Serbia,2015-12,0.66815302,0
Singapore,2015-12,-7.68598794,0
Slovakia,2015-12,-3.20754717,0
Slovenia,2015-12,-1.35913885,0
South Korea,2015-12,-3.96409118,0
Spain,2015-12,-2.22516895,0
Sweden,2015-12,-1.66112957,0
Switzerland,2015-12,-3.60658571,0
Thailand,2015-12,-2.69749518,0
Tunisia,2015-12,3.1986532,0
Ukraine,2015-12,25.4,0
United Kingdom,2015-12,-2.08333333,0
United States,2015-12,-1.08794198,0
China,2016-01,-5.3,0
Armenia,2016-01,-6.3,0
Belgium,2016-01,-4.24448217,0
Bosnia and Herzegovina,2016-01,-1.1,0
Bulgaria,2016-01,-3.39520677,0
Canada,2016-01,1.73913043,0
Chile,2016-01,-7.75802809,0
Colombia,2016-01,6.68557536,0
Croatia,2016-01,-3.1,0
Cyprus,2016-01,-7.15767635,0
Czech Republic,2016-01,-3.4965035,0
Denmark,2016-01,-2.09545984,0
Ecuador,2016-01,1.84360439,0
Egypt,2016-01,0.40160643,0
Estonia,2016-01,-0.13906916,0
European Union,2016-01,-2.13243547,0
Finland,2016-01,-2.33236152,0
France,2016-01,-2.30769231,0
Georgia,2016-01,4.0862,0
Germany,2016-01,-2.27014756,0
Ghana,2016-01,16.84163502,0
Greece,2016-01,-7.26191546,0
Hungary,2016-01,-1.7,0
Iceland,2016-01,-9.642969,0
India,2016-01,-2.52707581,0
Ireland,2016-01,3.29896907,0
Israel,2016-01,-5.09013786,0
Italy,2016-01,-2.5527192,0
Japan,2016-01,-3.38983051,0
Jordan,2016-01,-8.04378648,0
Kazakhstan,2016-01,4.2,0
Kuwait,2016-01,-0.54347826,0
Kyrgyzstan,2016-01,9.84562772,0
Latvia,2016-01,-2.0,0
Lithuania,2016-01,-5.7,0
Luxembourg,2016-01,-1.8930099,0
Malaysia,2016-01,-4.41882805,0
Malta,2016-01,-1.99,0
Mexico,2016-01,3.90834154,0
Moldova,2016-01,8.1979056,0
Mongolia,2016-01,-15.6,0
Montenegro,2016-01,0.1,0
Morocco,2016-01,-1.3552759,0
Netherlands,2016-01,-2.74949084,0
North Macedonia,2016-01,-5.30164365,0
Norway,2016-01,-10.74380165,0
Pakistan,2016-01,0.07762845,0
Paraguay,2016-01,5.94795539,0
Philippines,2016-01,-7.49542962,0
Poland,2016-01,-1.2,0
Portugal,2016-01,-1.81229773,0
Romania,2016-01,-1.77250701,0
Serbia,2016-01,0.34904825,0
Singapore,2016-01,-6.46176945,0
Slovakia,2016-01,-3.23809524,0
Slovenia,2016-01,-1.63008042,0
South Korea,2016-01,-3.29861111,0
Spain,2016-01,-4.2370405,0
Sweden,2016-01,-2.65486726,0
Switzerland,2016-01,-3.65790374,0
Thailand,2016-01,-2.70812437,0
Tunisia,2016-01,2.93624161,0
Ukraine,2016-01,21.2,0
United Kingdom,2016-01,-1.2,0
United States,2016-01,0.0,0
China,2016-02,-4.9,0
Armenia,2016-02,-3.5,0
Belgium,2016-02,-6.1605877,0
Bosnia and Herzegovina,2016-02,-1.6,0
Bulgaria,2016-02,-5.42811892,0
Canada,2016-02,-1.17270789,0
Chile,2016-02,-5.74975174,0
Colombia,2016-02,9.26940167,0
Croatia,2016-02,-5.4,0
Cyprus,2016-02,-7.36514523,0
Czech Republic,2016-02,-4.0,0
Denmark,2016-02,-2.99539171,0
Ecuador,2016-02,-1.20958856,0
Egypt,2016-02,-0.48923679,0
Estonia,2016-02,-2.18340611,0
European Union,2016-02,-3.34448161,0
Finland,2016-02,-4.13461538,0
France,2016-02,-3.80848749,0
Georgia,2016-02,3.8694,0
Germany,2016-02,-2.83446712,0
Ghana,2016-02,14.49211909,0
Greece,2016-02,-11.36447474,0
Hungary,2016-02,-1.6,0
Iceland,2016-02,-8.949473,0
India,2016-02,-2.2810219,0
Ireland,2016-02,1.01214575,0
Israel,2016-02,-5.13918629,0
Italy,2016-02,-3.53200883,0
Japan,2016-02,-3.6889332,0
Jordan,2016-02,-9.54020022,0
Kazakhstan,2016-02,8.8,0
Kuwait,2016-02,-0.15576324,0
Kyrgyzstan,2016-02,7.67651352,0
Latvia,2016-02,-2.7,0
Lithuania,2016-02,-9.1,0
Luxembourg,2016-02,-2.40352774,0
Malaysia,2016-02,-4.78011472,0
Malta,2016-02,-1.16,0
Mexico,2016-02,4.76112345,0
Moldova,2016-02,6.16482859,0
Mongolia,2016-02,-7.9,0
Montenegro,2016-02,0.2,0
Morocco,2016-02,-1.26091174,0
Netherlands,2016-02,-5.01504514,0
North Macedonia,2016-02,-4.83906566,0
Norway,2016-02,-14.95956873,0
Pakistan,2016-02,0.58373394,0
Paraguay,2016-02,6.05214153,0
Philippines,2016-02,-5.84415584,0
Poland,2016-02,-1.5,0
Portugal,2016-02,-2.66233766,0
Romania,2016-02,-3.41327243,0
Serbia,2016-02,-1.41356884,0
Singapore,2016-02,-8.28275772,0
Slovakia,2016-02,-4.31861804,0
Slovenia,2016-02,-1.65487207,0
South Korea,2016-02,-3.36769058,0
Spain,2016-02,-5.50599923,0
Sweden,2016-02,-3.61445783,0
Switzerland,2016-02,-3.46937096,0
Thailand,2016-02,-3.0969031,0
Tunisia,2016-02,2.0,0
Ukraine,2016-02,17.4,0
United Kingdom,2016-02,-1.39581256,0
United States,2016-02,0.0913242,0
China,2016-03,-4.3,0
Armenia,2016-03,-1.9,0
Belgium,2016-03,-6.5382666,0
Bosnia and Herzegovina,2016-03,-1.4,0
Bulgaria,2016-03,-5.78122852,0
Canada,2016-03,-2.0212766,0
Chile,2016-03,-5.49290297,0
Colombia,2016-03,5.72481083,0
Croatia,2016-03,-5.5,0
Cyprus,2016-03,-6.20985011,0
Czech Republic,2016-03,-4.47761194,0
Denmark,2016-03,-5.56186152,0
Ecuador,2016-03,0.77034659,0
Egypt,2016-03,5.38687561,0
Estonia,2016-03,-1.98651021,0
European Union,2016-03,-3.55555556,0
Finland,2016-03,-4.11483254,0
France,2016-03,-3.80021716,0
Georgia,2016-03,1.8646,0
Germany,2016-03,-2.94450736,0
Ghana,2016-03,14.33528519,0
Greece,2016-03,-10.22318885,0
Hungary,2016-03,-1.6,0
Iceland,2016-03,-10.7,0
India,2016-03,-2.00181984,0
Ireland,2016-03,-2.1760633,0
Israel,2016-03,-6.84210526,0
Italy,2016-03,-3.42163355,0
Japan,2016-03,-3.9800995,0
Jordan,2016-03,-12.55822613,0
Kazakhstan,2016-03,8.2,0
Kuwait,2016-03,0.07788162,0
Kyrgyzstan,2016-03,14.91062369,0
Latvia,2016-03,-3.1,0
Lithuania,2016-03,-10.0,0
Luxembourg,2016-03,-4.75608358,0
Malaysia,2016-03,-3.94990366,0
Malta,2016-03,-1.83,0
Mexico,2016-03,4.02960099,0
Moldova,2016-03,5.56430094,0
Mongolia,2016-03,-5.6,0
Montenegro,2016-03,0.0,0
Morocco,2016-03,-2.5862069,0
Netherlands,2016-03,-5.3518335,0
North Macedonia,2016-03,-4.45373443,0
Norway,2016-03,-14.91344874,0
Pakistan,2016-03,0.16185198,0
Paraguay,2016-03,6.25583567,0
Philippines,2016-03,-7.03703704,0
Poland,2016-03,-1.9,0
Portugal,2016-03,-3.11254712,0
Romania,2016-03,-3.3489195,0
Serbia,2016-03,-1.48702138,0
Singapore,2016-03,-6.70671858,0
Slovakia,2016-03,-5.33333333,0
Slovenia,2016-03,-2.16802168,0
South Korea,2016-03,-3.31051395,0
Spain,2016-03,-5.405876,0
Sweden,2016-03,-3.27868852,0
Switzerland,2016-03,-3.49887673,0
Thailand,2016-03,-2.7833002,0
Tunisia,2016-03,1.1627907,0
Ukraine,2016-03,10.5,0
United Kingdom,2016-03,-1.3916501,0
United States,2016-03,-0.09107468,0
China,2016-04,-3.4,0
Armenia,2016-04,-1.8,0
Belgium,2016-04,-6.82335102,0
Bosnia and Herzegovina,2016-04,-1.3,0
Bulgaria,2016-04,-5.43758642,0
Canada,2016-04,-1.60944206,0
Chile,2016-04,-6.89886135,0
Colombia,2016-04,6.74202665,0
Croatia,2016-04,-6.2,0
Cyprus,2016-04,-6.31691649,0
Czech Republic,2016-04,-4.75718533,0
Denmark,2016-04,-2.43055556,0
Ecuador,2016-04,0.37648241,0
Egypt,2016-04,7.21153846,0
Estonia,2016-04,-1.70042743,0
European Union,2016-04,-3.99113082,0
Finland,2016-04,-4.66222645,0
France,2016-04,-4.13043478,0
Georgia,2016-04,-1.5598,0
Germany,2016-04,-2.94117647,0
Ghana,2016-04,11.16504854,0
Greece,2016-04,-10.19264793,0
Hungary,2016-04,-1.4,0
Iceland,2016-04,-10.4,0
India,2016-04,-1.08892922,0
Ireland,2016-04,-4.1015625,0
Israel,2016-04,-5.69620254,0
Italy,2016-04,-3.97350993,0
Japan,2016-04,-4.37810945,0
Jordan,2016-04,-10.8275837,0
Kazakhstan,2016-04,15.3,0
Kuwait,2016-04,0.07757952,0
Kyrgyzstan,2016-04,4.63024049,0
Latvia,2016-04,-3.1,0
Lithuania,2016-04,-9.3,0
Luxembourg,2016-04,-3.54711692,0
Malaysia,2016-04,-2.8128031,0
Malta,2016-04,1.3,0
Mexico,2016-04,4.12148895,0
Moldova,2016-04,5.09638964,0
Mongolia,2016-04,-10.2,0
Montenegro,2016-04,0.2,0
Morocco,2016-04,1.43678161,0
Netherlands,2016-04,-5.88235294,0
North Macedonia,2016-04,-5.19891414,0
Norway,2016-04,-14.24766977,0
Pakistan,2016-04,0.59324094,0
Paraguay,2016-04,5.02793296,0
Philippines,2016-04,-3.72492837,0
Poland,2016-04,-1.2,0
Portugal,2016-04,-3.58100139,0
Romania,2016-04,-2.82083863,0
Serbia,2016-04,-1.52289597,0
Singapore,2016-04,-10.71593832,0
Slovakia,2016-04,-5.14775977,0
Slovenia,2016-04,-2.4770146,0
South Korea,2016-04,-3.03556827,0
Spain,2016-04,-5.98844598,0
Sweden,2016-04,-3.94304491,0
Switzerland,2016-04,-1.69395503,0
Thailand,2016-04,-1.88679245,0
Tunisia,2016-04,1.1589404,0
Ukraine,2016-04,10.1,0
United Kingdom,2016-04,-1.39026812,0
United States,2016-04,0.18214936,0
China,2016-05,-2.8,0
Armenia,2016-05,-1.9,0
Belgium,2016-05,-5.38442274,0
Bosnia and Herzegovina,2016-05,-0.2,0
Bulgaria,2016-05,-5.88358247,0
Canada,2016-05,-1.06723586,0
Chile,2016-05,-9.26966292,0
Colombia,2016-05,8.1474003,0
Croatia,2016-05,-6.4,0
Cyprus,2016-05,-5.56149733,0
Czech Republic,2016-05,-4.73840079,0
Denmark,2016-05,-3.89016018,0
Ecuador,2016-05,1.01303188,0
Egypt,2016-05,10.09433962,0
Estonia,2016-05,-1.77674419,0
European Union,2016-05,-3.4368071,0
Finland,2016-05,-4.0,0
France,2016-05,-3.16939891,0
Georgia,2016-05,-2.754,0
Germany,2016-05,-2.48868778,0
Ghana,2016-05,11.04358759,0
Greece,2016-05,-9.25599126,0
Hungary,2016-05,-2.2,0
Iceland,2016-05,-9.52323,0
India,2016-05,-0.89766607,0
Ireland,2016-05,-1.19760479,0
Israel,2016-05,-5.67226891,0
Italy,2016-05,-3.52422907,0
Japan,2016-05,-4.56802383,0
Jordan,2016-05,-9.67146506,0
Kazakhstan,2016-05,16.4,0
Kuwait,2016-05,0.23255814,0
Kyrgyzstan,2016-05,8.25444845,0
Latvia,2016-05,-3.3,0
Lithuania,2016-05,-8.3,0
Luxembourg,2016-05,-2.96933891,0
Malaysia,2016-05,-2.06692913,0
Malta,2016-05,0.04,0
Mexico,2016-05,5.02329241,0
Moldova,2016-05,5.43636007,0
Mongolia,2016-05,-1.3,0
Montenegro,2016-05,-0.2,0
Morocco,2016-05,1.04761905,0
Netherlands,2016-05,-5.35540409,0
North Macedonia,2016-05,-4.79699996,0
Norway,2016-05,-11.9840213,0
Pakistan,2016-05,0.04328588,0
Paraguay,2016-05,4.52446907,0
Philippines,2016-05,-3.4416826,0
Poland,2016-05,-0.4,0
Portugal,2016-05,-3.22511518,0
Romania,2016-05,-2.69756839,0
Serbia,2016-05,-1.91816536,0
Singapore,2016-05,-5.28613365,0
Slovakia,2016-05,-5.49763033,0
Slovenia,2016-05,-2.22053726,0
South Korea,2016-05,-2.98263534,0
Spain,2016-05,-5.55811436,0
Sweden,2016-05,-4.15300546,0
Switzerland,2016-05,-0.4699876,0
Thailand,2016-05,-1.66666667,0
Tunisia,2016-05,0.4954583,0
Ukraine,2016-05,16.4,0
United Kingdom,2016-05,-1.48662042,0
United States,2016-05,0.0,0
China,2016-06,-2.6,0
Armenia,2016-06,1.3,0
Belgium,2016-06,-3.38535112,0
Bosnia and Herzegovina,2016-06,0.0,0
Bulgaria,2016-06,-4.56415012,0
Canada,2016-06,-0.74309979,0
Chile,2016-06,-8.17537814,0
Colombia,2016-06,6.95557534,0
Croatia,2016-06,-5.5,0
Cyprus,2016-06,-5.56745182,0
Czech Republic,2016-06,-4.35212661,0
Denmark,2016-06,-0.23255814,0
Ecuador,2016-06,-1.50226757,0
Egypt,2016-06,14.89361702,0
Estonia,2016-06,-1.43878214,0
European Union,2016-06,-2.66370699,0
Finland,2016-06,-3.43839542,0
France,2016-06,-3.05343511,0
Georgia,2016-06,-5.9974,0
