state,year,month,all_births,white_births,black_births,hisp_births,private_births,medicaid_births,married_births,unmarried_births,fbhisp_births,nbhisp_births,under20_births,age2035_births,age35plus_births,monthcode,year_mth
Rhode Island,2022,August,926,522,89,246,542,363,548,378,147,99,18,706,202,0.58,2022.58
Rhode Island,2022,September,843,473,64,260,468,357,487,356,172,88,22,601,220,0.67,2022.67
Rhode Island,2022,October,886,501,65,255,508,351,509,377,137,117,29,637,220,0.75,2022.75
Rhode Island,2022,November,845,452,67,259,482,346,465,380,138,118,28,606,211,0.83,2022.83
Rhode Island,2022,December,838,435,89,252,489,322,464,374,128,123,27,618,193,0.92,2022.92
South Carolina,2016,January,4749,2733,1424,401,1915,2421,2557,2192,274,126,326,3786,637,0,2016
South Carolina,2016,February,4473,2570,1294,398,1749,2340,2398,2075,275,121,324,3564,585,0.08,2016.08
South Carolina,2016,March,4801,2764,1361,418,2080,2344,2657,2144,283,135,328,3795,678,0.17,2016.17
South Carolina,2016,April,4391,2580,1255,364,1883,2154,2362,2029,257,106,287,3497,607,0.25,2016.25
South Carolina,2016,May,4662,2651,1343,425,2030,2270,2611,2051,285,140,287,3703,672,0.33,2016.33
South Carolina,2016,June,4859,2845,1360,455,2087,2359,2692,2167,331,122,341,3856,662,0.42,2016.42
South Carolina,2016,July,4879,2832,1383,441,2047,2458,2697,2182,307,134,297,3928,654,0.5,2016.5
South Carolina,2016,August,5208,3008,1498,456,2211,2576,2931,2277,296,160,317,4163,728,0.58,2016.58
South Carolina,2016,September,4961,2902,1349,475,2111,2459,2704,2257,325,149,318,3941,702,0.67,2016.67
South Carolina,2016,October,4721,2722,1336,423,2018,2360,2588,2133,289,133,307,3758,656,0.75,2016.75
South Carolina,2016,November,4762,2609,1474,417,2057,2377,2535,2227,296,121,283,3811,668,0.83,2016.83
South Carolina,2016,December,4876,2713,1450,462,2094,2416,2645,2231,302,160,324,3857,695,0.92,2016.92
South Carolina,2017,January,4681,2640,1478,380,1898,2451,2436,2245,262,115,297,3741,643,0,2017
South Carolina,2017,February,4310,2429,1289,418,1781,2211,2207,2103,288,128,293,3434,583,0.08,2017.08
South Carolina,2017,March,4782,2747,1369,432,2074,2322,2604,2177,271,161,290,3849,643,0.17,2017.17
South Carolina,2017,April,4279,2479,1182,400,1842,2079,2388,1890,269,129,242,3412,625,0.25,2017.25
South Carolina,2017,May,4639,2654,1328,437,2032,2252,2591,2047,273,163,295,3693,651,0.33,2017.33
South Carolina,2017,June,4690,2719,1349,398,2022,2348,2575,2115,269,129,256,3780,654,0.42,2017.42
South Carolina,2017,July,4898,2808,1421,433,2140,2378,2658,2238,299,134,303,3919,676,0.5,2017.5
South Carolina,2017,August,5353,3023,1563,519,2348,2615,2912,2441,351,168,341,4290,722,0.58,2017.58
South Carolina,2017,September,5079,2848,1530,460,2204,2514,2773,2305,306,152,280,4107,692,0.67,2017.67
South Carolina,2017,October,4869,2707,1465,479,2084,2433,2591,2276,328,151,285,3884,700,0.75,2017.75
South Carolina,2017,November,4738,2608,1466,418,2052,2349,2510,2228,264,154,297,3785,656,0.83,2017.83
South Carolina,2017,December,4711,2621,1411,447,2041,2301,2478,2233,288,158,269,3766,676,0.92,2017.92
South Carolina,2018,January,4745,2613,1466,423,1939,2436,2477,2268,279,141,305,3751,689,0,2018
South Carolina,2018,February,4165,2307,1279,377,1833,2017,2219,1945,253,124,291,3230,644,0.08,2018.08
South Carolina,2018,March,4660,2644,1399,394,2014,2283,2512,2148,242,151,274,3721,665,0.17,2018.17
South Carolina,2018,April,4489,2606,1295,381,1976,2147,2504,1984,263,118,265,3579,645,0.25,2018.25
South Carolina,2018,May,4744,2743,1356,406,2082,2299,2652,2092,267,139,272,3763,709,0.33,2018.33
South Carolina,2018,June,4494,2538,1281,416,1924,2205,2440,2054,258,157,300,3541,653,0.42,2018.42
South Carolina,2018,July,4822,2751,1384,441,2083,2368,2578,2243,289,151,313,3832,677,0.5,2018.5
South Carolina,2018,August,5156,2885,1506,514,2180,2549,2747,2409,321,193,294,4127,735,0.58,2018.58
South Carolina,2018,September,4910,2734,1461,484,2176,2359,2640,2269,330,154,306,3899,705,0.67,2018.67
South Carolina,2018,October,4889,2757,1403,458,2092,2357,2657,2232,299,159,304,3913,672,0.75,2018.75
South Carolina,2018,November,4719,2643,1381,456,2057,2294,2449,2270,275,180,300,3755,664,0.83,2018.83
South Carolina,2018,December,4876,2669,1470,505,2091,2367,2633,2243,330,175,292,3841,743,0.92,2018.92
South Carolina,2019,January,4930,2718,1459,508,2013,2507,2556,2374,352,156,324,3914,692,0,2019
South Carolina,2019,February,4257,2343,1309,398,1786,2142,2236,2021,259,139,282,3349,626,0.08,2019.08
South Carolina,2019,March,4605,2630,1291,455,2043,2184,2534,2071,283,171,286,3624,695,0.17,2019.17
South Carolina,2019,April,4450,2532,1260,433,1948,2132,2412,2038,270,163,280,3473,697,0.25,2019.25
South Carolina,2019,May,4843,2722,1352,514,2219,2219,2670,2173,328,185,278,3827,738,0.33,2019.33
South Carolina,2019,June,4430,2516,1271,433,1952,2113,2373,2057,278,155,262,3544,624,0.42,2019.42
South Carolina,2019,July,5042,2850,1428,502,2232,2387,2709,2332,319,183,293,3997,752,0.5,2019.5
South Carolina,2019,August,5310,2878,1633,538,2332,2563,2778,2532,350,188,334,4191,785,0.58,2019.58
South Carolina,2019,September,4902,2734,1445,476,2153,2361,2622,2279,320,155,274,3882,746,0.67,2019.67
South Carolina,2019,October,4985,2751,1481,525,2133,2444,2638,2347,361,164,301,3942,742,0.75,2019.75
South Carolina,2019,November,4492,2392,1395,482,1948,2183,2382,2110,311,171,278,3483,731,0.83,2019.83
South Carolina,2019,December,4792,2594,1478,477,2035,2324,2509,2280,296,180,270,3753,769,0.92,2019.92
South Carolina,2020,January,4707,2497,1416,524,2018,2300,2456,2249,333,190,284,3702,721,0,2020
South Carolina,2020,February,4269,2345,1273,448,1815,2090,2278,1990,285,162,253,3366,650,0.08,2020.08
South Carolina,2020,March,4680,2661,1299,477,2021,2261,2552,2127,299,178,253,3718,709,0.17,2020.17
South Carolina,2020,April,4383,2401,1281,461,1933,2101,2403,1978,299,161,227,3462,694,0.25,2020.25
South Carolina,2020,May,4535,2482,1318,494,2047,2087,2500,2035,316,176,226,3560,749,0.33,2020.33
South Carolina,2020,June,4578,2523,1317,494,1967,2194,2499,2079,319,175,273,3609,696,0.42,2020.42
South Carolina,2020,July,4809,2595,1421,522,2020,2355,2497,2311,330,189,294,3778,737,0.5,2020.5
South Carolina,2020,August,4953,2694,1461,534,2158,2354,2644,2307,346,186,263,3930,760,0.58,2020.58
South Carolina,2020,September,4903,2640,1418,595,2075,2411,2565,2337,383,211,288,3891,724,0.67,2020.67
South Carolina,2020,October,4725,2596,1405,498,2051,2268,2491,2234,308,187,266,3711,748,0.75,2020.75
South Carolina,2020,November,4358,2409,1245,458,1937,2062,2331,2027,286,171,230,3466,662,0.83,2020.83
South Carolina,2020,December,4804,2622,1455,488,2022,2361,2500,2302,295,192,248,3769,787,0.92,2020.92
South Carolina,2021,January,4559,2405,1380,500,1855,2254,2392,2167,324,176,270,3581,708,0,2021
South Carolina,2021,February,4236,2344,1232,453,1845,2035,2283,1953,282,170,229,3320,687,0.08,2021.08
South Carolina,2021,March,4621,2573,1313,506,2048,2146,2565,2056,317,189,239,3642,740,0.17,2021.17
South Carolina,2021,April,4456,2559,1225,449,2009,2075,2499,1955,262,183,228,3529,699,0.25,2021.25
South Carolina,2021,May,4578,2635,1219,491,2096,2062,2565,2013,296,194,248,3595,735,0.33,2021.33
South Carolina,2021,June,4804,2711,1325,548,2177,2177,2697,2105,338,208,262,3757,785,0.42,2021.42
South Carolina,2021,July,5064,2781,1449,553,2225,2386,2747,2313,351,201,255,3986,823,0.5,2021.5
South Carolina,2021,August,5271,2919,1468,606,2287,2477,2870,2401,379,225,285,4158,828,0.58,2021.58
South Carolina,2021,September,5129,2880,1394,602,2238,2363,2851,2278,392,210,256,3973,900,0.67,2021.67
South Carolina,2021,October,4811,2639,1375,555,1994,2335,2550,2260,349,203,242,3785,784,0.75,2021.75
South Carolina,2021,November,4834,2717,1318,542,2119,2258,2690,2144,350,190,238,3788,808,0.83,2021.83
South Carolina,2021,December,4822,2678,1311,581,2070,2274,2589,2231,348,233,242,3780,800,0.92,2021.92
South Carolina,2022,January,4671,2587,1291,556,1856,2344,2492,2177,363,191,260,3636,775,0,2022
South Carolina,2022,February,4344,2386,1187,535,1888,2043,2373,1971,331,203,209,3440,695,0.08,2022.08
South Carolina,2022,March,4835,2749,1287,542,2097,2282,2731,2103,343,199,255,3862,718,0.17,2022.17
South Carolina,2022,April,4583,2623,1204,511,2038,2102,2547,2036,312,199,215,3548,820,0.25,2022.25
South Carolina,2022,May,4583,2580,1189,557,2064,2055,2565,2017,358,199,206,3605,772,0.33,2022.33
South Carolina,2022,June,4676,2630,1208,571,2020,2202,2611,2065,364,204,216,3648,812,0.42,2022.42
South Carolina,2022,July,5012,2778,1353,614,2111,2438,2727,2284,413,201,273,3903,836,0.5,2022.5
South Carolina,2022,August,5551,3109,1504,671,2380,2636,3064,2486,432,237,262,4412,877,0.58,2022.58
South Carolina,2022,September,4826,2681,1225,643,2065,2286,2652,2173,403,240,241,3780,805,0.67,2022.67
South Carolina,2022,October,4731,2662,1178,632,2039,2188,2610,2120,406,224,248,3685,798,0.75,2022.75
South Carolina,2022,November,4861,2719,1312,598,2053,2335,2633,2227,373,224,266,3781,814,0.83,2022.83
South Carolina,2022,December,5147,2819,1395,643,2091,2523,2770,2377,439,203,268,3995,884,0.92,2022.92
South Dakota,2016,January,988,690,29,48,541,355,576,412,24,24,68,813,107,0,2016
South Dakota,2016,February,926,673,30,41,562,289,579,347,15,26,65,748,113,0.08,2016.08
South Dakota,2016,March,1041,762,28,43,661,304,664,377,24,19,65,857,119,0.17,2016.17
South Dakota,2016,April,992,742,31,41,612,297,633,359,17,24,50,811,131,0.25,2016.25
South Dakota,2016,May,1025,718,33,58,632,316,647,378,22,36,49,872,104,0.33,2016.33
South Dakota,2016,June,1018,740,31,63,628,297,663,355,35,28,53,840,125,0.42,2016.42
South Dakota,2016,July,1074,788,29,57,682,306,692,382,21,36,63,892,119,0.5,2016.5
South Dakota,2016,August,1089,749,25,71,634,360,688,401,24,47,56,899,134,0.58,2016.58
South Dakota,2016,September,1092,794,39,44,668,328,716,376,23,21,51,906,135,0.67,2016.67
South Dakota,2016,October,996,727,22,53,608,300,628,368,30,23,57,807,132,0.75,2016.75
South Dakota,2016,November,1006,713,33,63,582,333,626,380,34,29,55,821,130,0.83,2016.83
South Dakota,2016,December,1028,741,33,52,621,326,637,391,27,25,57,832,139,0.92,2016.92
South Dakota,2017,January,948,659,28,48,531,330,559,389,23,25,56,783,109,0,2017
South Dakota,2017,February,923,631,31,48,523,318,559,364,25,23,51,755,117,0.08,2017.08
South Dakota,2017,March,1016,730,38,54,602,331,613,403,24,30,58,824,134,0.17,2017.17
South Dakota,2017,April,960,685,33,49,584,303,622,338,19,30,55,777,128,0.25,2017.25
South Dakota,2017,May,1073,769,33,52,655,337,705,367,24,28,48,882,143,0.33,2017.33
South Dakota,2017,June,1059,760,36,42,647,332,670,388,17,25,44,868,147,0.42,2017.42
South Dakota,2017,July,1089,774,41,50,649,338,683,406,22,28,55,903,131,0.5,2017.5
South Dakota,2017,August,1120,801,36,60,646,375,701,419,35,25,59,919,142,0.58,2017.58
South Dakota,2017,September,1021,731,22,64,593,325,641,379,33,31,59,828,134,0.67,2017.67
South Dakota,2017,October,1038,747,41,59,629,310,666,372,24,35,42,842,154,0.75,2017.75
South Dakota,2017,November,945,663,25,53,544,297,622,323,24,29,51,762,132,0.83,2017.83
South Dakota,2017,December,942,670,34,45,559,275,580,361,19,26,44,779,119,0.92,2017.92
South Dakota,2018,January,999,716,36,59,586,308,614,384,30,29,47,828,124,0,2018
South Dakota,2018,February,859,606,32,55,496,281,539,319,25,30,31,714,114,0.08,2018.08
South Dakota,2018,March,1048,744,30,60,654,301,660,388,25,35,53,864,131,0.17,2018.17
South Dakota,2018,April,1000,710,41,61,621,289,670,330,26,35,49,828,123,0.25,2018.25
South Dakota,2018,May,1061,771,38,56,637,318,694,365,31,25,54,882,125,0.33,2018.33
South Dakota,2018,June,1032,752,41,58,634,300,663,369,29,29,43,850,139,0.42,2018.42
South Dakota,2018,July,1020,702,41,52,608,310,647,373,24,28,43,848,129,0.5,2018.5
South Dakota,2018,August,1010,709,40,54,637,278,649,361,17,37,44,829,137,0.58,2018.58
South Dakota,2018,September,993,702,37,51,591,297,624,369,22,29,58,806,129,0.67,2018.67
South Dakota,2018,October,1016,734,13,57,608,301,627,389,25,32,58,813,145,0.75,2018.75
South Dakota,2018,November,908,663,31,50,546,264,597,311,22,28,41,742,125,0.83,2018.83
South Dakota,2018,December,947,672,36,48,566,269,615,332,26,21,48,779,120,0.92,2018.92
South Dakota,2019,January,903,639,22,52,531,264,559,344,27,25,44,733,126,0,2019
South Dakota,2019,February,889,634,35,47,537,251,567,322,16,31,49,722,118,0.08,2019.08
South Dakota,2019,March,927,649,35,46,568,278,594,332,25,21,50,740,137,0.17,2019.17
South Dakota,2019,April,947,685,39,50,590,270,614,333,19,31,51,790,106,0.25,2019.25
South Dakota,2019,May,996,726,43,48,648,265,640,356,25,23,40,811,145,0.33,2019.33
South Dakota,2019,June,1024,736,32,63,655,280,670,354,36,26,47,844,133,0.42,2019.42
South Dakota,2019,July,982,707,33,52,617,276,621,361,23,29,36,822,124,0.5,2019.5
South Dakota,2019,August,1051,743,38,55,625,317,673,378,26,29,43,864,144,0.58,2019.58
South Dakota,2019,September,972,688,33,49,584,282,635,336,23,25,55,794,123,0.67,2019.67
South Dakota,2019,October,971,675,29,77,585,294,611,360,32,44,46,785,140,0.75,2019.75
South Dakota,2019,November,856,615,41,43,541,241,551,304,24,19,31,710,115,0.83,2019.83
South Dakota,2019,December,931,657,36,60,589,253,567,364,37,23,48,738,145,0.92,2019.92
South Dakota,2020,January,910,630,27,59,545,278,568,342,38,20,41,737,132,0,2020
South Dakota,2020,February,862,613,34,61,525,253,542,320,32,28,52,701,109,0.08,2020.08
South Dakota,2020,March,910,636,35,64,570,257,589,321,30,34,45,730,135,0.17,2020.17
South Dakota,2020,April,939,680,31,48,599,253,612,327,31,17,46,751,142,0.25,2020.25
South Dakota,2020,May,947,675,35,43,581,286,617,330,20,23,45,770,132,0.33,2020.33
South Dakota,2020,June,952,670,30,57,593,271,610,342,30,27,41,777,134,0.42,2020.42
South Dakota,2020,July,1007,702,32,74,620,303,645,360,27,46,57,820,130,0.5,2020.5
South Dakota,2020,August,911,675,30,52,571,246,603,308,22,30,37,749,125,0.58,2020.58
South Dakota,2020,September,969,699,32,44,593,274,601,368,20,24,58,781,130,0.67,2020.67
South Dakota,2020,October,859,605,31,47,538,253,548,311,25,22,36,707,116,0.75,2020.75
South Dakota,2020,November,821,565,39,61,497,241,527,293,30,31,39,675,107,0.83,2020.83
South Dakota,2020,December,873,590,34,50,508,268,543,329,25,25,43,705,125,0.92,2020.92
South Dakota,2021,January,887,620,22,60,549,242,560,327,22,38,40,715,132,0,2021
South Dakota,2021,February,833,571,26,62,498,264,502,331,28,34,54,667,112,0.08,2021.08
South Dakota,2021,March,946,684,27,56,584,271,628,318,25,31,28,770,148,0.17,2021.17
South Dakota,2021,April,997,725,31,43,642,269,634,363,22,21,44,828,125,0.25,2021.25
South Dakota,2021,May,952,682,37,56,608,260,607,344,18,38,33,784,135,0.33,2021.33
South Dakota,2021,June,1027,750,32,55,654,287,665,362,32,23,46,839,142,0.42,2021.42
South Dakota,2021,July,992,692,41,68,615,284,652,340,29,39,53,783,156,0.5,2021.5
South Dakota,2021,August,978,709,33,61,608,290,619,359,38,23,37,794,147,0.58,2021.58
South Dakota,2021,September,1022,728,40,53,633,286,662,360,23,30,51,798,173,0.67,2021.67
South Dakota,2021,October,940,668,34,67,575,260,587,353,26,41,51,759,130,0.75,2021.75
South Dakota,2021,November,917,661,30,59,591,224,606,310,29,30,33,761,123,0.83,2021.83
South Dakota,2021,December,878,621,32,55,526,256,558,320,29,25,37,696,145,0.92,2021.92
South Dakota,2022,January,861,637,26,49,553,221,565,296,22,27,45,670,146,0,2022
South Dakota,2022,February,764,550,23,53,491,198,493,271,28,25,31,624,109,0.08,2022.08
South Dakota,2022,March,996,698,35,68,621,271,631,364,37,31,59,789,148,0.17,2022.17
South Dakota,2022,April,922,657,38,57,600,231,618,304,24,33,44,740,138,0.25,2022.25
South Dakota,2022,May,1001,740,28,55,629,278,659,341,24,31,44,810,147,0.33,2022.33
South Dakota,2022,June,997,718,26,64,598,275,611,385,37,27,51,792,154,0.42,2022.42
South Dakota,2022,July,1008,728,32,71,627,271,649,358,32,38,39,806,163,0.5,2022.5
South Dakota,2022,August,969,689,26,65,584,278,637,332,31,34,35,782,152,0.58,2022.58
South Dakota,2022,September,916,644,27,52,544,257,562,354,21,31,45,748,123,0.67,2022.67
South Dakota,2022,October,940,672,28,71,579,249,604,336,29,42,34,764,142,0.75,2022.75
South Dakota,2022,November,895,621,41,61,531,266,549,346,28,33,51,719,125,0.83,2022.83
South Dakota,2022,December,932,654,32,60,548,275,608,324,32,28,40,742,150,0.92,2022.92
Tennessee,2016,January,6485,4280,1322,614,2529,3360,3557,2928,453,159,507,5185,793,0,2016
Tennessee,2016,February,6267,4221,1227,584,2582,3185,3462,2805,437,146,474,5026,767,0.08,2016.08
Tennessee,2016,March,6651,4526,1240,587,2871,3270,3792,2859,436,148,480,5355,816,0.17,2016.17
Tennessee,2016,April,6401,4274,1279,611,2828,3087,3691,2710,458,152,450,5141,810,0.25,2016.25
Tennessee,2016,May,6613,4388,1274,642,2817,3263,3835,2778,473,166,450,5310,853,0.33,2016.33
Tennessee,2016,June,6892,4571,1359,656,2882,3409,3923,2969,478,176,509,5543,840,0.42,2016.42
Tennessee,2016,July,6989,4568,1446,676,2853,3533,3932,3057,511,164,488,5591,910,0.5,2016.5
Tennessee,2016,August,7306,4928,1402,673,2967,3604,4167,3139,484,186,496,5912,898,0.58,2016.58
Tennessee,2016,September,7048,4742,1355,650,2906,3401,3970,3078,486,162,487,5702,859,0.67,2016.67
Tennessee,2016,October,6879,4609,1295,665,2823,3366,3860,3019,467,196,509,5457,913,0.75,2016.75
Tennessee,2016,November,6578,4340,1327,630,2586,3275,3690,2888,453,171,491,5275,812,0.83,2016.83
Tennessee,2016,December,6698,4419,1363,643,2589,3314,3700,2998,454,185,494,5327,877,0.92,2016.92
Tennessee,2017,January,6650,4345,1411,613,2544,3453,3679,2971,464,148,505,5283,862,0,2017
Tennessee,2017,February,6204,4126,1227,571,2401,3092,3431,2772,421,150,469,4938,797,0.08,2017.08
Tennessee,2017,March,6610,4375,1312,636,2593,3248,3733,2877,457,177,476,5294,840,0.17,2017.17
Tennessee,2017,April,6057,4059,1172,569,2558,2871,3495,2560,419,149,391,4896,770,0.25,2017.25
Tennessee,2017,May,6623,4400,1277,659,2681,3168,3797,2824,481,178,423,5352,848,0.33,2017.33
Tennessee,2017,June,6661,4411,1316,632,2823,3076,3836,2824,454,176,451,5354,856,0.42,2017.42
Tennessee,2017,July,7059,4627,1429,691,2793,3432,3863,3195,503,186,469,5713,877,0.5,2017.5
Tennessee,2017,August,7563,5083,1458,695,3097,3587,4221,3342,509,185,536,6092,935,0.58,2017.58
Tennessee,2017,September,7123,4708,1421,688,2928,3409,4101,3020,506,182,460,5764,899,0.67,2017.67
Tennessee,2017,October,7111,4707,1412,670,2984,3359,3995,3115,477,192,484,5720,907,0.75,2017.75
Tennessee,2017,November,6695,4439,1304,651,2802,3221,3766,2929,464,186,443,5393,859,0.83,2017.83
Tennessee,2017,December,6660,4441,1311,609,2837,3129,3760,2899,429,179,477,5321,862,0.92,2017.92
Tennessee,2018,January,6697,4344,1398,657,2773,3350,3702,2995,461,192,446,5348,903,0,2018
Tennessee,2018,February,6072,3961,1241,572,2566,2991,3464,2608,391,178,429,4844,799,0.08,2018.08
Tennessee,2018,March,6807,4545,1335,618,2938,3331,3879,2927,434,178,478,5432,897,0.17,2018.17
Tennessee,2018,April,6337,4246,1218,578,2675,2933,3614,2723,407,168,422,5092,823,0.25,2018.25
Tennessee,2018,May,6800,4553,1264,682,2874,3085,3944,2855,469,211,436,5454,910,0.33,2018.33
Tennessee,2018,June,6567,4330,1272,630,2736,2998,3747,2820,452,176,426,5252,889,0.42,2018.42
Tennessee,2018,July,7016,4604,1374,709,2933,3281,3945,3070,491,215,475,5601,940,0.5,2018.5
Tennessee,2018,August,7335,4770,1502,725,2971,3408,4134,3201,517,204,490,5872,973,0.58,2018.58
Tennessee,2018,September,6845,4530,1343,665,2716,3197,3842,3002,459,200,442,5539,864,0.67,2018.67
Tennessee,2018,October,7008,4732,1325,656,2870,3236,3913,3092,460,195,439,5552,1017,0.75,2018.75
Tennessee,2018,November,6629,4303,1335,640,2669,3108,3716,2913,453,185,417,5263,949,0.83,2018.83
Tennessee,2018,December,6638,4338,1314,692,2673,3026,3683,2954,489,199,424,5303,911,0.92,2018.92
Tennessee,2019,January,6801,4385,1424,690,2958,3373,3662,3138,504,185,481,5377,943,0,2019
Tennessee,2019,February,5961,3877,1195,601,2669,2909,3313,2648,422,178,412,4766,783,0.08,2019.08
Tennessee,2019,March,6327,4225,1196,615,2824,3006,3619,2707,423,192,387,5089,851,0.17,2019.17
Tennessee,2019,April,6391,4192,1236,664,2941,2954,3708,2683,470,192,406,5099,886,0.25,2019.25
Tennessee,2019,May,6887,4497,1363,719,3149,3211,3941,2946,537,181,409,5529,949,0.33,2019.33
Tennessee,2019,June,6348,4135,1212,666,2926,2985,3591,2756,471,191,379,5088,881,0.42,2019.42
Tennessee,2019,July,7068,4606,1387,732,3179,3430,3956,3111,527,205,413,5679,976,0.5,2019.5
